ratio,res,res_std_plus,res_std_minus,z_star_arr
0.05,1.0,1.0,1.0,['43534']
0.15000000000000002,1.0,1.0,1.0,['43534']
0.25000000000000006,1.0,1.0,1.0,['43534']
0.35000000000000003,1.0,1.0,1.0,['43534']
0.45000000000000007,1.0,1.0,1.0,['43534']
0.5500000000000002,1.0,1.0,1.0,['43534']
0.6500000000000001,1.0,1.0,1.0,['43534']
0.7500000000000002,0.6183999999999998,0.6236995999849043,0.6131004000150954,['43034']
0.8500000000000002,0.6175999999999999,0.6227885412208056,0.6124114587791942,['43034']
0.9500000000000002,0.6179999999999998,0.6232444256120186,0.6127555743879809,['43034']
1.0500000000000003,0.6199999999999998,0.6255136195008358,0.6144863804991637,['43034']
1.1500000000000004,0.6113999999999998,0.6144919508404887,0.608308049159511,['40034']
1.2500000000000002,0.6099999999999999,0.6128705400188813,0.6071294599811184,['40034']
1.3500000000000003,0.6115999999999999,0.6145566467492752,0.6086433532507246,['40034']
1.4500000000000004,0.6117999999999998,0.6148859423196162,0.6087140576803833,['40034']
1.5500000000000003,0.6095999999999998,0.6124198155968075,0.6067801844031921,['40034']
1.6500000000000004,0.6079999999999999,0.6106046112953758,0.605395388704624,['40034']
1.7500000000000004,0.6095999999999999,0.6123039526623074,0.6068960473376924,['40034']
1.8500000000000003,0.6063999999999998,0.6086969893338888,0.6041030106661108,['40034']
1.9500000000000004,0.23840000000000006,0.24473890842338022,0.2320610915766199,['40005']
2.0500000000000003,0.24120000000000005,0.24812316690539818,0.23427683309460193,['40005']
2.1500000000000004,0.23760000000000006,0.24439595173614417,0.23080404826385595,['40005']
2.2500000000000004,0.23920000000000005,0.24569410809888476,0.23270589190111535,['40005']
2.35,0.23780000000000004,0.2442903497594506,0.23130965024054947,['40005']
2.45,0.24100000000000005,0.24768101788652003,0.23431898211348007,['40005']
2.5500000000000003,0.24080000000000004,0.24756915356599335,0.23403084643400673,['40005']
2.6500000000000004,0.24080000000000007,0.24752171406711124,0.2340782859328889,['40005']
2.7500000000000004,0.23820000000000005,0.244730163857056,0.2316698361429441,['40005']
2.8500000000000005,0.24220000000000005,0.24904080696994155,0.23535919303005856,['40005']
2.95,0.23700000000000004,0.2433343507954644,0.2306656492045357,['40005']
3.0500000000000003,0.23760000000000006,0.2440331143313329,0.23116688566866722,['40005']
3.1500000000000004,0.24320000000000006,0.2504149178789506,0.23598508212104952,['40005']
3.2500000000000004,0.0576,0.06538774421767947,0.04981225578232053,['50005']
3.3500000000000005,0.0662,0.0742542063544461,0.05814579364555389,['50005']
3.4500000000000006,0.058,0.06569311380391582,0.05030688619608419,['50005']
3.5500000000000007,0.05740000000000001,0.06489005740965983,0.049909942590340185,['50005']
3.6500000000000004,0.054,0.06105521084022299,0.04694478915977701,['50005']
3.7500000000000004,0.05739999999999999,0.06482569592698219,0.0499743040730178,['50005']
3.8500000000000005,0.056799999999999996,0.06431897865404604,0.049281021345953954,['50005']
3.9500000000000006,0.051199999999999996,0.0583606033265361,0.04403939667346389,['50005']
4.050000000000001,0.0598,0.06744825731784698,0.05215174268215301,['50005']
4.15,0.058,0.06541781639028629,0.050582183609713706,['50005']
4.250000000000001,0.06459999999999999,0.07252637117475581,0.05667362882524417,['50005']
4.3500000000000005,0.05759999999999999,0.06532586305858445,0.049874136941415535,['50005']
4.450000000000001,0.05840000000000001,0.0659761309386784,0.05082386906132161,['50005']
4.550000000000001,0.0604,0.06787043238373791,0.052929567616262094,['50005']
4.65,0.0592,0.06704228538118832,0.05135771461881168,['50005']
4.750000000000001,0.061799999999999994,0.0693632691344418,0.05423673086555819,['50005']
4.8500000000000005,0.0626,0.07057025470107449,0.05462974529892552,['50005']
4.950000000000001,0.0632,0.07120143987042332,0.05519856012957668,['50005']
5.050000000000001,0.0586,0.06647046123171953,0.05072953876828047,['50005']
5.150000000000001,0.059,0.06681767228783607,0.05118232771216393,['50005']
5.250000000000001,0.0616,0.06936799588053444,0.053832004119465565,['50005']
5.3500000000000005,0.0626,0.07053000378310124,0.05466999621689876,['50005']
5.450000000000001,0.0582,0.0660619997456118,0.0503380002543882,['50005']
5.550000000000001,0.057,0.06435146243954222,0.049648537560457784,['50005']
5.650000000000001,0.0616,0.06957130855004372,0.05362869144995629,['50005']
5.750000000000001,0.0584,0.06622545589726248,0.050574544102737526,['50005']
5.8500000000000005,0.0576,0.0649436339778069,0.0502563660221931,['50005']
5.950000000000001,0.062400000000000004,0.07044642529325912,0.05435357470674089,['50005']
6.050000000000001,0.062,0.06985773504261883,0.05414226495738117,['50005']
6.150000000000001,0.055200000000000006,0.06250834044089354,0.047891659559106466,['50005']
6.250000000000001,0.06620000000000001,0.0743725295961532,0.05802747040384681,['50005']
6.350000000000001,0.0668,0.07496278383886282,0.05863721616113718,['50005']
