ite,time,q,scaled_eu,z,solver,attacker,|Q|,|X|,|T|,rho,k,utility_time,RS_iters,mcts_iters,sa_iters,eps,lr
0,15,9.914750019956532,-1.0852499800434678,[7 3 9 1 8 5 5 1 3 8],MCTS,dd,30,10,10,0.95,10000,117.77726411819458,5000,100,-1,0.005,0.1
0,30,9.979211777106817,-1.0207882228931826,[3 3 6 1 9 1 5 3 3 7],MCTS,dd,30,10,10,0.95,10000,118.39312028884888,5000,100,-1,0.005,0.1
0,45,9.979211777106817,-1.0207882228931826,[0 3 2 1 7 2 5 0 3 8],MCTS,dd,30,10,10,0.95,10000,114.07596731185913,5000,100,-1,0.005,0.1
0,60,13.122363885741258,2.122363885741258,[7 3 2 1 9 9 5 3 3 8],MCTS,dd,30,10,10,0.95,10000,119.01977205276488,5000,100,-1,0.005,0.1
0,75,13.81356475140114,2.81356475140114,[7 3 2 1 9 9 5 0 3 8],MCTS,dd,30,10,10,0.95,10000,116.92936539649963,5000,100,-1,0.005,0.1
0,90,13.81356475140114,2.81356475140114,[7 3 2 1 9 9 5 0 3 8],MCTS,dd,30,10,10,0.95,10000,115.22102999687195,5000,100,-1,0.005,0.1
0,105,13.81356475140114,2.81356475140114,[7 3 2 1 9 9 5 0 3 8],MCTS,dd,30,10,10,0.95,10000,118.67713499069214,5000,100,-1,0.005,0.1
0,120,14.264974627565561,3.264974627565561,[7 3 2 1 9 9 5 0 3 6],MCTS,dd,30,10,10,0.95,10000,117.4749825000763,5000,100,-1,0.005,0.1
0,135,14.281418420318987,3.2814184203189884,[7 3 2 1 9 9 5 0 3 6],MCTS,dd,30,10,10,0.95,10000,117.82687950134277,5000,100,-1,0.005,0.1
0,150,14.281418420318987,3.2814184203189884,[7 3 2 1 9 9 5 0 3 6],MCTS,dd,30,10,10,0.95,10000,117.9264760017395,5000,100,-1,0.005,0.1
0,165,14.281418420318987,3.2814184203189884,[7 3 2 1 9 9 5 0 3 6],MCTS,dd,30,10,10,0.95,10000,106.2826898097992,5000,100,-1,0.005,0.1
0,180,14.281418420318987,3.2814184203189884,[7 3 2 1 9 9 5 0 3 6],MCTS,dd,30,10,10,0.95,10000,98.36988520622252,5000,100,-1,0.005,0.1
0,195,14.281418420318987,3.2814184203189884,[7 3 2 1 9 6 5 4 4 1],MCTS,dd,30,10,10,0.95,10000,108.88579821586607,5000,100,-1,0.005,0.1
0,210,14.281989829268065,3.281989829268065,[7 3 2 1 9 9 5 0 3 6],MCTS,dd,30,10,10,0.95,10000,115.70051670074464,5000,100,-1,0.005,0.1
0,225,14.299747997370927,3.2997479973709285,[7 3 2 1 9 9 5 0 3 6],MCTS,dd,30,10,10,0.95,10000,114.2875030040741,5000,100,-1,0.005,0.1
0,240,14.299747997370927,3.2997479973709285,[7 3 2 1 9 9 5 0 3 6],MCTS,dd,30,10,10,0.95,10000,100.0391538143158,5000,100,-1,0.005,0.1
0,255,14.299747997370927,3.2997479973709285,[7 3 2 1 9 9 5 0 3 6],MCTS,dd,30,10,10,0.95,10000,100.01985168457031,5000,100,-1,0.005,0.1
0,270,14.299747997370927,3.2997479973709285,[7 3 2 1 9 9 5 0 3 6],MCTS,dd,30,10,10,0.95,10000,117.40484023094177,5000,100,-1,0.005,0.1
0,285,14.299747997370927,3.2997479973709285,[7 3 2 1 9 9 5 0 3 6],MCTS,dd,30,10,10,0.95,10000,118.23350596427916,5000,100,-1,0.005,0.1
0,300,14.299747997370927,3.2997479973709285,[7 3 2 1 9 9 5 0 3 6],MCTS,dd,30,10,10,0.95,10000,118.63414359092712,5000,100,-1,0.005,0.1
0,315,14.299747997370927,3.2997479973709285,[7 3 2 1 9 9 5 0 3 6],MCTS,dd,30,10,10,0.95,10000,118.27092266082764,5000,100,-1,0.005,0.1
0,330,14.299747997370927,3.2997479973709285,[7 3 2 1 9 9 5 0 3 6],MCTS,dd,30,10,10,0.95,10000,118.74568247795105,5000,100,-1,0.005,0.1
0,345,14.299747997370927,3.2997479973709285,[7 3 2 1 9 9 5 0 3 6],MCTS,dd,30,10,10,0.95,10000,117.71620678901672,5000,100,-1,0.005,0.1
0,360,14.299747997370927,3.2997479973709285,[7 3 2 1 9 9 5 0 3 6],MCTS,dd,30,10,10,0.95,10000,115.95429801940918,5000,100,-1,0.005,0.1
0,375,14.299747997370927,3.2997479973709285,[7 3 2 1 9 9 5 0 3 6],MCTS,dd,30,10,10,0.95,10000,100.06538271903992,5000,100,-1,0.005,0.1
0,390,14.299747997370927,3.2997479973709285,[7 3 2 1 9 9 5 0 3 6],MCTS,dd,30,10,10,0.95,10000,105.47144341468812,5000,100,-1,0.005,0.1
0,405,14.299747997370927,3.2997479973709285,[7 3 2 1 9 9 5 0 3 6],MCTS,dd,30,10,10,0.95,10000,100.02535772323608,5000,100,-1,0.005,0.1
0,420,14.299747997370927,3.2997479973709285,[7 3 2 1 9 9 5 0 3 6],MCTS,dd,30,10,10,0.95,10000,107.72726917266846,5000,100,-1,0.005,0.1
0,435,14.557449476822365,3.557449476822363,[7 3 2 1 9 9 5 0 6 6],MCTS,dd,30,10,10,0.95,10000,110.99478554725648,5000,100,-1,0.005,0.1
0,450,14.557449476822365,3.557449476822363,[7 3 2 1 9 9 5 0 6 6],MCTS,dd,30,10,10,0.95,10000,117.0928192138672,5000,100,-1,0.005,0.1
0,465,14.557449476822365,3.557449476822363,[7 3 2 1 9 9 5 0 6 6],MCTS,dd,30,10,10,0.95,10000,116.42510628700256,5000,100,-1,0.005,0.1
0,480,14.557449476822365,3.557449476822363,[7 3 2 1 9 9 5 0 6 6],MCTS,dd,30,10,10,0.95,10000,120.13775324821472,5000,100,-1,0.005,0.1
0,495,14.557449476822365,3.557449476822363,[7 3 2 1 9 9 5 0 6 6],MCTS,dd,30,10,10,0.95,10000,110.90688562393187,5000,100,-1,0.005,0.1
0,510,14.557449476822365,3.557449476822363,[7 3 2 1 9 9 5 0 6 6],MCTS,dd,30,10,10,0.95,10000,109.64849162101746,5000,100,-1,0.005,0.1
0,525,14.557449476822365,3.557449476822363,[7 3 2 1 9 9 5 0 6 6],MCTS,dd,30,10,10,0.95,10000,103.15275263786316,5000,100,-1,0.005,0.1
0,540,14.557449476822365,3.557449476822363,[7 3 2 1 9 9 5 0 6 6],MCTS,dd,30,10,10,0.95,10000,101.59132289886476,5000,100,-1,0.005,0.1
0,555,14.557449476822365,3.557449476822363,[7 3 2 1 9 9 5 0 6 6],MCTS,dd,30,10,10,0.95,10000,101.13602328300476,5000,100,-1,0.005,0.1
0,570,14.557449476822365,3.557449476822363,[7 3 2 1 9 9 5 0 6 6],MCTS,dd,30,10,10,0.95,10000,103.725079536438,5000,100,-1,0.005,0.1
0,585,14.557449476822365,3.557449476822363,[7 3 2 1 9 9 5 0 6 6],MCTS,dd,30,10,10,0.95,10000,104.76067757606506,5000,100,-1,0.005,0.1
0,600,14.557449476822365,3.557449476822363,[7 3 2 1 9 9 5 0 6 6],MCTS,dd,30,10,10,0.95,10000,104.45619487762451,5000,100,-1,0.005,0.1
0,615,14.557449476822365,3.557449476822363,[7 3 2 1 9 9 5 0 6 6],MCTS,dd,30,10,10,0.95,10000,103.60045003890993,5000,100,-1,0.005,0.1
0,630,14.557449476822365,3.557449476822363,[7 3 2 1 9 9 5 0 6 6],MCTS,dd,30,10,10,0.95,10000,102.90713262557985,5000,100,-1,0.005,0.1
0,645,14.557449476822365,3.557449476822363,[7 3 2 1 9 9 5 0 6 6],MCTS,dd,30,10,10,0.95,10000,104.16485261917114,5000,100,-1,0.005,0.1
0,660,14.557449476822365,3.557449476822363,[7 3 2 1 9 9 5 0 6 6],MCTS,dd,30,10,10,0.95,10000,104.04540872573851,5000,100,-1,0.005,0.1
0,675,14.557449476822365,3.557449476822363,[7 3 2 1 9 9 5 0 6 6],MCTS,dd,30,10,10,0.95,10000,104.13248348236084,5000,100,-1,0.005,0.1
0,690,14.557449476822365,3.557449476822363,[7 3 2 1 9 9 5 0 6 6],MCTS,dd,30,10,10,0.95,10000,104.41113018989564,5000,100,-1,0.005,0.1
0,705,14.557449476822365,3.557449476822363,[7 3 2 1 9 9 5 0 6 6],MCTS,dd,30,10,10,0.95,10000,104.37268114089966,5000,100,-1,0.005,0.1
0,720,14.557449476822365,3.557449476822363,[7 3 2 1 9 9 5 0 6 6],MCTS,dd,30,10,10,0.95,10000,103.78508472442628,5000,100,-1,0.005,0.1
0,735,14.557449476822365,3.557449476822363,[7 3 2 1 9 9 5 0 6 6],MCTS,dd,30,10,10,0.95,10000,104.08857846260072,5000,100,-1,0.005,0.1
0,750,14.557449476822365,3.557449476822363,[7 3 2 1 9 9 5 0 6 6],MCTS,dd,30,10,10,0.95,10000,104.59865474700928,5000,100,-1,0.005,0.1
0,765,14.557449476822365,3.557449476822363,[7 3 2 1 9 9 5 0 6 6],MCTS,dd,30,10,10,0.95,10000,114.05352926254272,5000,100,-1,0.005,0.1
0,780,14.557449476822365,3.557449476822363,[7 3 2 1 9 9 5 0 6 6],MCTS,dd,30,10,10,0.95,10000,100.2642469406128,5000,100,-1,0.005,0.1
0,795,14.557449476822365,3.557449476822363,[7 3 2 1 9 9 5 0 6 6],MCTS,dd,30,10,10,0.95,10000,100.38185739517212,5000,100,-1,0.005,0.1
0,810,14.557449476822365,3.557449476822363,[7 3 2 1 9 9 5 0 6 6],MCTS,dd,30,10,10,0.95,10000,100.49080061912537,5000,100,-1,0.005,0.1
0,825,14.557449476822365,3.557449476822363,[7 3 2 1 9 9 5 0 6 6],MCTS,dd,30,10,10,0.95,10000,100.18146848678587,5000,100,-1,0.005,0.1
0,840,14.557449476822365,3.557449476822363,[7 3 2 1 9 9 5 0 6 6],MCTS,dd,30,10,10,0.95,10000,100.03478264808656,5000,100,-1,0.005,0.1
0,855,14.557449476822365,3.557449476822363,[7 3 2 1 9 9 5 0 6 6],MCTS,dd,30,10,10,0.95,10000,100.08342885971071,5000,100,-1,0.005,0.1
0,870,14.557449476822365,3.557449476822363,[7 3 2 1 9 9 5 0 6 6],MCTS,dd,30,10,10,0.95,10000,100.47448301315308,5000,100,-1,0.005,0.1
0,885,14.557449476822365,3.557449476822363,[7 3 2 1 9 9 5 0 6 6],MCTS,dd,30,10,10,0.95,10000,108.06727957725523,5000,100,-1,0.005,0.1
0,900,14.557449476822365,3.557449476822363,[7 3 2 1 9 9 5 0 6 6],MCTS,dd,30,10,10,0.95,10000,108.34164690971376,5000,100,-1,0.005,0.1
0,915,14.557449476822365,3.557449476822363,[7 3 2 1 9 9 5 0 6 6],MCTS,dd,30,10,10,0.95,10000,108.79960894584656,5000,100,-1,0.005,0.1
0,930,14.557449476822365,3.557449476822363,[7 3 2 1 9 9 5 0 6 6],MCTS,dd,30,10,10,0.95,10000,109.43855738639832,5000,100,-1,0.005,0.1
0,945,14.557449476822365,3.557449476822363,[7 3 2 1 9 9 5 0 6 6],MCTS,dd,30,10,10,0.95,10000,108.92455506324768,5000,100,-1,0.005,0.1
0,960,14.557449476822365,3.557449476822363,[7 3 2 1 9 9 5 0 6 6],MCTS,dd,30,10,10,0.95,10000,108.98450875282288,5000,100,-1,0.005,0.1
