diff_n_comp,res,z
5,0.7247787768661725,['11002']
5,0.7117917882868618,['11003']
4,0.705944238955259,['11004']
5,0.7082653654258263,['11005']
5,0.704169320409571,['11010']
5,0.6825012781467049,['11011']
5,0.6859557396184364,['11012']
5,0.6650573622912304,['11013']
4,0.6748799194818265,['11014']
5,0.6549263581063296,['11015']
5,0.7134468258962663,['11020']
5,0.690605183860905,['11021']
5,0.6967021512187308,['11022']
5,0.6809474155125341,['11023']
4,0.682402097170563,['11024']
5,0.6875911357781576,['11025']
4,0.7047881274799774,['11030']
4,0.6603419246364157,['11031']
4,0.6770832808807085,['11032']
4,0.6483696678667029,['11033']
3,0.656759970721228,['11034']
4,0.6482512968333539,['11035']
5,0.7056409300346609,['11040']
5,0.675051987196078,['11041']
5,0.6822708137026211,['11042']
5,0.6656671242641223,['11043']
4,0.6659073052991507,['11044']
5,0.6488405671414236,['11045']
5,0.6760093776531944,['11050']
5,0.6447674526907764,['11051']
5,0.6464045240290736,['11052']
5,0.6395475762641688,['11053']
4,0.6409208962613672,['11054']
5,0.6448749052201213,['11055']
5,0.3050788107011694,['11100']
5,0.2735120309793721,['11101']
5,0.282045326702219,['11102']
5,0.26772234449990795,['11103']
4,0.27365707243196874,['11104']
5,0.2623370189759886,['11105']
5,0.1757293362250176,['11110']
5,0.0631248166416291,['11111']
5,0.073445045730074,['11112']
5,0.044251445140967675,['11113']
4,0.049707506198490174,['11114']
5,0.04351605197038192,['11115']
5,0.21600597801757312,['11120']
5,0.0809530567519489,['11121']
5,0.1004776044773002,['11122']
5,0.05508591249433871,['11123']
4,0.06370747484002574,['11124']
5,0.04989755632839119,['11125']
4,0.14177702284762728,['11130']
4,0.03731615812759162,['11131']
4,0.043359066669780615,['11132']
4,0.026308658271145317,['11133']
3,0.028714474741460754,['11134']
4,0.026282747392314492,['11135']
5,0.17870884413189178,['11140']
5,0.04492320437778569,['11141']
5,0.0551673686888399,['11142']
5,0.030540559767416597,['11143']
4,0.03436676874686533,['11144']
5,0.028757177247023997,['11145']
5,0.0905044510402438,['11150']
5,0.03414751057896285,['11151']
5,0.03617242250062987,['11152']
5,0.026295127761702758,['11153']
4,0.026540085617960965,['11154']
5,0.027030663515673986,['11155']
5,0.49663400883706216,['11200']
5,0.4409974719828355,['11201']
5,0.44144373960422173,['11202']
5,0.42440180972895,['11203']
4,0.4275984461823451,['11204']
5,0.42751036568295414,['11205']
5,0.3225427264787455,['11210']
5,0.12572341678092222,['11211']
5,0.14820663293868086,['11212']
5,0.0915308173830323,['11213']
4,0.1006173896585822,['11214']
5,0.08859304627776414,['11215']
5,0.3728915738802547,['11220']
5,0.1611790510399632,['11221']
5,0.18968574034444297,['11222']
5,0.11000206982045829,['11223']
4,0.12540329322884303,['11224']
5,0.10266992500078695,['11225']
4,0.2686006769486224,['11230']
4,0.07688491060090685,['11231']
4,0.08863260851919161,['11232']
4,0.055662453172327944,['11233']
3,0.05943174784858442,['11234']
4,0.054834292225390324,['11235']
5,0.3159715343004886,['11240']
5,0.0915881669574102,['11241']
5,0.11073755794908095,['11242']
5,0.06171800827876948,['11243']
4,0.07008280518793299,['11244']
5,0.06047621545517216,['11245']
5,0.1919573275110825,['11250']
5,0.07211749940284994,['11251']
5,0.07433365697883171,['11252']
5,0.05338315051362003,['11253']
4,0.0565622900776933,['11254']
5,0.05594797964890033,['11255']
5,0.24786308133022075,['11300']
5,0.22165182578541207,['11301']
5,0.2236371933743323,['11302']
5,0.2183657863673247,['11303']
4,0.21876595619781547,['11304']
5,0.20874960813687754,['11305']
5,0.10513465935506042,['11310']
5,0.027023877754207764,['11311']
5,0.032778058306470195,['11312']
5,0.01805294927572524,['11313']
4,0.020316999533632453,['11314']
5,0.017384675471565213,['11315']
5,0.14442929874915275,['11320']
5,0.03597269129046195,['11321']
5,0.04554130074190058,['11322']
5,0.02252834437254267,['11323']
4,0.02657462303347406,['11324']
5,0.02011408288076055,['11325']
4,0.07990496740566262,['11330']
4,0.014782502853216042,['11331']
4,0.017261588011722482,['11332']
4,0.010197587977378077,['11333']
3,0.01125983132939209,['11334']
4,0.010174275008340863,['11335']
5,0.10739301635946304,['11340']
5,0.017835105193657587,['11341']
5,0.02247045259411196,['11342']
5,0.011676694365593447,['11343']
4,0.013335797482806305,['11344']
5,0.010918860293632144,['11345']
5,0.050690125961340364,['11350']
5,0.013305018142760161,['11351']
5,0.014238649210540678,['11352']
5,0.010022751569929041,['11353']
4,0.010429026486956311,['11354']
5,0.01063295573166611,['11355']
5,0.40164067379494883,['11400']
5,0.3581971637617131,['11401']
5,0.36647378052442847,['11402']
5,0.35948334339908616,['11403']
4,0.34964351759478485,['11404']
5,0.34534570170759554,['11405']
5,0.20158244900855427,['11410']
5,0.05377437838968453,['11411']
5,0.06580228345505307,['11412']
5,0.036424604579407854,['11413']
4,0.040004103435947014,['11414']
5,0.03501107885751433,['11415']
5,0.2592328608308981,['11420']
5,0.07007855687295608,['11421']
5,0.08798753182939588,['11422']
5,0.04436811800193108,['11423']
4,0.05275049941118618,['11424']
5,0.04069237598754539,['11425']
4,0.15369507710293712,['11430']
4,0.02932151870912324,['11431']
4,0.033982691197788614,['11432']
4,0.02047144241449452,['11433']
3,0.022268560669735406,['11434']
4,0.020401730370921037,['11435']
5,0.1988072020900831,['11440']
5,0.03556365579979535,['11441']
5,0.044895965856547,['11442']
5,0.023433561464792894,['11443']
4,0.026533066527349557,['11444']
5,0.022173460755265238,['11445']
5,0.10198041741146999,['11450']
5,0.027519554685518813,['11451']
5,0.029239286907625662,['11452']
5,0.020459890008308276,['11453']
4,0.02117013316152119,['11454']
5,0.021403516029418056,['11455']
4,0.009234476151369228,['11500']
4,0.008533053367977217,['11501']
4,0.00868240661561655,['11502']
4,0.00806110244556418,['11503']
3,0.008328801611951013,['11504']
4,0.007779620960255559,['11505']
4,0.0036758362195977966,['11510']
4,0.0009970792557362463,['11511']
4,0.0011742389883066722,['11512']
4,0.0006672433348818021,['11513']
3,0.0007432434618938866,['11514']
4,0.0006458107881634457,['11515']
4,0.005214130442628629,['11520']
4,0.001329813064218874,['11521']
4,0.0016742620952836112,['11522']
4,0.0008412132066646212,['11523']
3,0.0009919773243655268,['11524']
4,0.000762780727322117,['11525']
3,0.002803244359942913,['11530']
3,0.0005522161333839798,['11531']
3,0.0006398683520183073,['11532']
3,0.000383718858708637,['11533']
2,0.0004193646000926451,['11534']
3,0.00037640604367870776,['11535']
4,0.003999388419786871,['11540']
4,0.000667662136255177,['11541']
4,0.0008349866105264529,['11542']
4,0.000443122164519147,['11543']
3,0.0005101676540711111,['11544']
4,0.00042031756560765866,['11545']
4,0.0016649675294990991,['11550']
4,0.000499576408071976,['11551']
4,0.000530612950156766,['11552']
4,0.0003770335425150148,['11553']
3,0.00038256378176197584,['11554']
4,0.0003951210757634792,['11555']
5,0.719429913148111,['12000']
5,0.7281167439990361,['12001']
5,0.722858414547822,['12002']
5,0.7233408671220669,['12003']
4,0.7191279776751424,['12004']
5,0.7163234599139933,['12005']
5,0.7136022179302327,['12010']
5,0.6892903832762965,['12011']
5,0.7030844968671291,['12012']
5,0.6911693001548157,['12013']
4,0.6898655455511629,['12014']
5,0.6851946131246637,['12015']
5,0.7281841227989176,['12020']
5,0.7076521355528835,['12021']
5,0.7092198011949413,['12022']
5,0.6958401932112239,['12023']
4,0.7069644326529553,['12024']
5,0.6933510160075127,['12025']
4,0.7189215046471491,['12030']
4,0.6829279588448355,['12031']
4,0.6856250038875426,['12032']
4,0.6642893052764247,['12033']
3,0.6766828252962308,['12034']
4,0.6688562241061248,['12035']
5,0.7275786288485111,['12040']
5,0.7061869744401519,['12041']
5,0.7056441267581821,['12042']
5,0.679034920503306,['12043']
4,0.6851009844083321,['12044']
5,0.6702218640673551,['12045']
5,0.6876922870608996,['12050']
5,0.6772168301332696,['12051']
5,0.6696507739317341,['12052']
5,0.6641729391928,['12053']
4,0.6667700480069125,['12054']
5,0.6569089662768254,['12055']
5,0.35986685491751724,['12100']
5,0.3231319456999937,['12101']
5,0.3251677115861517,['12102']
5,0.31917039797613433,['12103']
4,0.3186453095599533,['12104']
5,0.3011862264180261,['12105']
5,0.21156749683843903,['12110']
5,0.08373081642030057,['12111']
5,0.09440315091768069,['12112']
5,0.059216470701180336,['12113']
4,0.06586298684045647,['12114']
5,0.0572541628700514,['12115']
5,0.2599116705382745,['12120']
5,0.10821112792970707,['12121']
5,0.12689807098187034,['12122']
5,0.07178993665562487,['12123']
4,0.08433268559704722,['12124']
5,0.06698456388076299,['12125']
4,0.18260006256691688,['12130']
4,0.05012319303978243,['12131']
4,0.058102021534687284,['12132']
4,0.035887843154664395,['12133']
3,0.03883341631873781,['12134']
4,0.03511909473316465,['12135']
5,0.22360634629476409,['12140']
5,0.06068197840772456,['12141']
5,0.0745571600067371,['12142']
5,0.040776288613598784,['12143']
4,0.046444861761897153,['12144']
5,0.03939842121143217,['12145']
5,0.11989497084214988,['12150']
5,0.046230213256246176,['12151']
5,0.04796618156649163,['12152']
5,0.035110945600006264,['12153']
4,0.03630156263953651,['12154']
5,0.03669841971693579,['12155']
5,0.5255505474224452,['12200']
5,0.47729213450232955,['12201']
5,0.4750073904590561,['12202']
5,0.4657312040795994,['12203']
4,0.4601997972650759,['12204']
5,0.46066627157215606,['12205']
5,0.3594331219058995,['12210']
5,0.164973613096697,['12211']
5,0.18548663961521208,['12212']
5,0.11903714839316398,['12213']
4,0.1293309436271879,['12214']
5,0.1146672321470699,['12215']
5,0.41770894325660485,['12220']
5,0.19643681036343488,['12221']
5,0.22929609504587176,['12222']
5,0.13872328798927844,['12223']
4,0.1586362154561119,['12224']
5,0.13062840333434791,['12225']
4,0.3118173102524659,['12230']
4,0.09929168725723109,['12231']
4,0.11529648648032928,['12232']
4,0.07269427937851408,['12233']
3,0.0785904487979194,['12234']
4,0.07173642639811478,['12235']
5,0.3643451919221482,['12240']
5,0.11808405392796463,['12241']
5,0.14083680478779165,['12242']
5,0.08266229722643793,['12243']
4,0.09175543100025116,['12244']
5,0.07716298923156166,['12245']
5,0.22828150510080236,['12250']
5,0.09284766229495937,['12251']
5,0.09610412255798903,['12252']
5,0.07096939698717415,['12253']
4,0.07244646847065477,['12254']
5,0.07415872341697298,['12255']
5,0.2934811532389276,['12300']
5,0.2617553831187536,['12301']
5,0.2613540599515494,['12302']
5,0.25761413664556587,['12303']
4,0.25908467265719454,['12304']
5,0.24764286338355668,['12305']
5,0.1341435482275745,['12310']
5,0.03647397284474223,['12311']
5,0.043002969206520414,['12312']
5,0.02421616557165888,['12313']
4,0.02649568139468792,['12314']
5,0.02374167457333211,['12315']
5,0.18102694488372187,['12320']
5,0.047529419590178874,['12321']
5,0.059776957595214,['12322']
5,0.030019080458745975,['12323']
4,0.03570681759012571,['12324']
5,0.027867375207793043,['12325']
4,0.10117619116123804,['12330']
4,0.019868667022547096,['12331']
4,0.02317893707379156,['12332']
4,0.013980547538086483,['12333']
3,0.01498842526726136,['12334']
4,0.013880549239591358,['12335']
5,0.13710807897994828,['12340']
5,0.02433786363095334,['12341']
5,0.029463035427760007,['12342']
5,0.015902517788266714,['12343']
4,0.01829283593682866,['12344']
5,0.014842050346760914,['12345']
5,0.06695952469107404,['12350']
5,0.01828323075783244,['12351']
5,0.019699957769712038,['12352']
5,0.013869529116576098,['12353']
4,0.013891178658167025,['12354']
5,0.01467914043080375,['12355']
5,0.44137306456502573,['12400']
5,0.3990534397354942,['12401']
5,0.39569013051386603,['12402']
5,0.38651163694445145,['12403']
4,0.39085681539777833,['12404']
5,0.3783647609634722,['12405']
5,0.241512942036453,['12410']
5,0.06937036588244683,['12411']
5,0.08262930550458089,['12412']
5,0.04860200390331265,['12413']
4,0.05337121866713913,['12414']
5,0.04777966412136687,['12415']
5,0.2927539155460193,['12420']
5,0.09192534676941802,['12421']
5,0.108796718168036,['12422']
5,0.05857812247289892,['12423']
4,0.0687053629335071,['12424']
5,0.05487687203040439,['12425']
4,0.18969397016998055,['12430']
4,0.039894501892197475,['12431']
4,0.0467643084471738,['12432']
4,0.027762756456172103,['12433']
3,0.030414769716438365,['12434']
4,0.027362902654516734,['12435']
5,0.2353919302034564,['12440']
5,0.04841889155619336,['12441']
5,0.058257981914147695,['12442']
5,0.031967929189255936,['12443']
4,0.03625047022797778,['12444']
5,0.029446850901449603,['12445']
5,0.13037157254987028,['12450']
5,0.03721396154477776,['12451']
5,0.039184457713988055,['12452']
5,0.027323982331442072,['12453']
4,0.028416163227177202,['12454']
5,0.029089842510959325,['12455']
4,0.01302811851209748,['12500']
4,0.011562210370296535,['12501']
4,0.011858303374072586,['12502']
4,0.011273651267121721,['12503']
3,0.01162820880910286,['12504']
4,0.010675559537202218,['12505']
4,0.005149241013129054,['12510']
4,0.0013673026241153808,['12511']
4,0.0016298208994258978,['12512']
4,0.0009245128605255795,['12513']
3,0.0010185158534283985,['12514']
4,0.000884643239390431,['12515']
4,0.007314689301668864,['12520']
4,0.0018707658070811171,['12521']
4,0.002328649675036577,['12522']
4,0.0011569293790907442,['12523']
3,0.0013595134601408086,['12524']
4,0.001061057991709244,['12525']
3,0.003885951944092504,['12530']
3,0.000743646512185213,['12531']
3,0.0008794223580209056,['12532']
3,0.0005220073342848964,['12533']
2,0.0005760924585627038,['12534']
3,0.0005166243993700293,['12535']
4,0.005609334037336032,['12540']
4,0.0009183225411362223,['12541']
4,0.001151788134599918,['12542']
4,0.0006071841160065273,['12543']
3,0.0006856223362222281,['12544']
4,0.0005696362152040947,['12545']
4,0.0023705952340705863,['12550']
4,0.0006824980964114807,['12551']
4,0.0007175451310128702,['12552']
4,0.0005128626056411907,['12553']
3,0.0005247920733794414,['12554']
4,0.0005436899810287674,['12555']
4,0.7181265344857221,['13000']
4,0.701590136053478,['13001']
4,0.7084413901301451,['13002']
4,0.700477693297042,['13003']
3,0.6992185188917582,['13004']
4,0.698809396164597,['13005']
4,0.6902599243660611,['13010']
4,0.6630120274046196,['13011']
4,0.6738269236918067,['13012']
4,0.6543964357758061,['13013']
3,0.6543549878540256,['13014']
4,0.6506114549319555,['13015']
4,0.7038072177346052,['13020']
4,0.6794002861616177,['13021']
4,0.6955592824318403,['13022']
4,0.6632564818011427,['13023']
3,0.6773123432970145,['13024']
4,0.6664596864812294,['13025']
3,0.6792380764214743,['13030']
3,0.6448613882324059,['13031']
3,0.6508681356580839,['13032']
3,0.6176057499937986,['13033']
2,0.6416012712679536,['13034']
3,0.6145046527737873,['13035']
4,0.6992295524148745,['13040']
4,0.6668535853715565,['13041']
4,0.6642790870693838,['13042']
4,0.6481227474333621,['13043']
3,0.663261642952627,['13044']
4,0.6341825350359303,['13045']
4,0.6616454222824738,['13050']
4,0.6161633736528999,['13051']
4,0.6386926453253181,['13052']
4,0.6158748035153035,['13053']
3,0.6122099796628245,['13054']
4,0.6153484256537711,['13055']
4,0.2563864979739319,['13100']
4,0.2295753802801215,['13101']
4,0.23088644873828007,['13102']
4,0.22775199344955904,['13103']
3,0.22662528612436608,['13104']
4,0.21878857375443025,['13105']
4,0.127374003795079,['13110']
4,0.03657453236139362,['13111']
4,0.04420280117141264,['13112']
4,0.025523194458266847,['13113']
3,0.028297807684647167,['13114']
4,0.024786564031208554,['13115']
4,0.16784152648882816,['13120']
4,0.04895606893450933,['13121']
4,0.060512229126819146,['13122']
4,0.03129690481948214,['13123']
3,0.03620067742943909,['13124']
4,0.029459520324272116,['13125']
3,0.09674124255500219,['13130']
3,0.0205853353995891,['13131']
3,0.02436886870157003,['13132']
3,0.014484342371204861,['13133']
2,0.015863815420803673,['13134']
3,0.014259700584991757,['13135']
4,0.1318409196785702,['13140']
4,0.02525766698675165,['13141']
4,0.03151768558024104,['13142']
4,0.016619127191195487,['13143']
3,0.018949504502858275,['13144']
4,0.016082467956929185,['13145']
4,0.06272979984120065,['13150']
4,0.01902996645653679,['13151']
4,0.02037072861954132,['13152']
4,0.01429690000632509,['13153']
3,0.014960018474896461,['13154']
4,0.014928580743333754,['13155']
4,0.4359451671248327,['13200']
4,0.38663966166440467,['13201']
4,0.3897853892990774,['13202']
4,0.3811089028565338,['13203']
3,0.3771725737101141,['13204']
4,0.3736872967276614,['13205']
4,0.24227398177595338,['13210']
4,0.07552054626879945,['13211']
4,0.08789331577415273,['13212']
4,0.051882502641781465,['13213']
3,0.05695390085853287,['13214']
4,0.04955766000475089,['13215']
4,0.2971607256264605,['13220']
4,0.097192176105333,['13221']
4,0.12218297264993662,['13222']
4,0.06308850336832839,['13223']
3,0.07431102591593573,['13224']
4,0.05766477365744197,['13225']
3,0.1961678696834907,['13230']
3,0.042406199624929516,['13231']
3,0.048956466296075106,['13232']
3,0.029840423837701975,['13233']
2,0.03249238865667838,['13234']
3,0.028973022836138944,['13235']
4,0.24691803544236945,['13240']
4,0.051696024029497696,['13241']
4,0.06222343172571591,['13242']
4,0.03394795750960477,['13243']
3,0.038276492215722616,['13244']
4,0.032471521563767654,['13245']
4,0.1292295830214253,['13250']
4,0.03954063527870878,['13251']
4,0.04141756404364157,['13252']
4,0.02918970755765091,['13253']
3,0.030190573062338633,['13254']
4,0.031072119196340328,['13255']
4,0.18695343447323032,['13300']
4,0.169094417986936,['13301']
4,0.17178184863851453,['13302']
4,0.16001506434395052,['13303']
3,0.16693078661736316,['13304']
4,0.15217253873176462,['13305']
4,0.06754605632288338,['13310']
4,0.014427886113440558,['13311']
4,0.017678999865467396,['13312']
4,0.009595642639881885,['13313']
3,0.010632752638682224,['13314']
4,0.009342440467234581,['13315']
4,0.09795279901466562,['13320']
4,0.0195030246076697,['13321']
4,0.024659746151311692,['13322']
4,0.011859472123360719,['13323']
3,0.014121439028639878,['13324']
4,0.01090381967840425,['13325']
3,0.047836518135819094,['13330']
3,0.007805574021302999,['13331']
3,0.008928183997143792,['13332']
3,0.005273790957853928,['13333']
2,0.005664806028811393,['13334']
3,0.005190154448886684,['13335']
4,0.06870732845586727,['13340']
4,0.009123362711370457,['13341']
4,0.01165596439589662,['13342']
4,0.0060610817475483525,['13343']
3,0.007070551717331364,['13344']
4,0.005743471470615653,['13345']
4,0.029717523368360033,['13350']
4,0.007133417558638712,['13351']
4,0.0076171449296712525,['13352']
4,0.0052348681708178834,['13353']
3,0.0053511681829201555,['13354']
4,0.0055717360100475824,['13355']
4,0.3200088208335892,['13400']
4,0.2960379435003816,['13401']
4,0.2940890527103281,['13402']
4,0.2795516726529645,['13403']
3,0.2905169451119136,['13404']
4,0.2747603172518832,['13405']
4,0.13145667675053022,['13410']
4,0.029108756665011584,['13411']
4,0.034947820476551955,['13412']
4,0.01912640923518768,['13413']
3,0.02102532660902929,['13414']
4,0.018607374877978474,['13415']
4,0.17942056965663875,['13420']
4,0.03889470789981097,['13421']
4,0.04912453637259426,['13422']
4,0.023508190563632497,['13423']
3,0.02795218122319351,['13424']
4,0.02193822574782199,['13425']
3,0.09681454412459745,['13430']
3,0.015449624313607501,['13431']
3,0.01802346151714867,['13432']
3,0.010398029892751928,['13433']
2,0.011380338435305476,['13434']
3,0.010417148379045406,['13435']
4,0.12833900425180836,['13440']
4,0.018360317752812022,['13441']
4,0.02299017752659431,['13442']
4,0.0118820282424974,['13443']
3,0.013973616587077077,['13444']
4,0.011394212638799391,['13445']
4,0.060328701061615905,['13450']
4,0.01435130441123369,['13451']
4,0.014798537297017418,['13452']
4,0.01057293821539919,['13453']
3,0.010734015091354637,['13454']
4,0.01102966140711266,['13455']
3,0.006781867003584799,['13500']
3,0.0060366493542837515,['13501']
3,0.006296774414917671,['13502']
3,0.0058568507711555685,['13503']
2,0.005966099788524875,['13504']
3,0.005564226266090378,['13505']
3,0.002374396906144408,['13510']
3,0.0005386905826128889,['13511']
3,0.0006567865758649676,['13512']
3,0.00035680056358711426,['13513']
2,0.00039711088204432104,['13514']
3,0.0003496221909536746,['13515']
3,0.0035241862927266844,['13520']
3,0.0007294574623297323,['13521']
3,0.0009384271457672707,['13522']
3,0.0004515032824798433,['13523']
2,0.0005321093995051238,['13524']
3,0.0004131040435646316,['13525']
2,0.0017354155401443354,['13530']
2,0.0002906514297227353,['13531']
2,0.0003457541733541464,['13532']
2,0.00020022300600213252,['13533']
1,0.000220851512951654,['13534']
2,0.00019752794170289732,['13535']
3,0.0024790060972248533,['13540']
3,0.0003579185481544566,['13541']
3,0.0004451233912530508,['13542']
3,0.00023261451529456138,['13543']
2,0.0002654790044710822,['13544']
3,0.00021817217926954258,['13545']
3,0.0010465464836399005,['13550']
3,0.00026771192371428926,['13551']
3,0.000286634882183602,['13552']
3,0.00019850549708411443,['13553']
2,0.0002042776861512817,['13554']
3,0.0002096853221696654,['13555']
5,0.7204373045867042,['14000']
5,0.7144812768963971,['14001']
5,0.7182385426684871,['14002']
5,0.7092381804536666,['14003']
4,0.7180202257281291,['14004']
5,0.7161426580754753,['14005']
5,0.7024800262688479,['14010']
5,0.6817192692071099,['14011']
5,0.6870939940623563,['14012']
5,0.6733532791556088,['14013']
4,0.6805639498288674,['14014']
5,0.6587354619441647,['14015']
5,0.7237797169592852,['14020']
5,0.6904779569813352,['14021']
5,0.6930336826586041,['14022']
5,0.6757842296226941,['14023']
4,0.6829840327995859,['14024']
5,0.6764653458432159,['14025']
4,0.6954271934281501,['14030']
4,0.6651676753389993,['14031']
4,0.6722104648428712,['14032']
4,0.642629690219218,['14033']
3,0.6649701447477699,['14034']
4,0.6460356616892525,['14035']
5,0.7110592041276693,['14040']
5,0.696844041616206,['14041']
5,0.6868996931491745,['14042']
5,0.6570189227217692,['14043']
4,0.6676132927816499,['14044']
5,0.6557967028469246,['14045']
5,0.6779494776953637,['14050']
5,0.6478557075329098,['14051']
5,0.6447723434919368,['14052']
5,0.6457847180994005,['14053']
4,0.6404286787289056,['14054']
5,0.6443012074925065,['14055']
5,0.2962801325641339,['14100']
5,0.26474766712624603,['14101']
5,0.2627025252504673,['14102']
5,0.25851476550047353,['14103']
4,0.26077089552532023,['14104']
5,0.2529287222702157,['14105']
5,0.14990319293931434,['14110']
5,0.045457146167677744,['14111']
5,0.0543520945500052,['14112']
5,0.031436291950980105,['14113']
4,0.03434420268316236,['14114']
5,0.030627450203406174,['14115']
5,0.19525804845939448,['14120']
5,0.06027425706115037,['14121']
5,0.07334280767314735,['14122']
5,0.03863900006177902,['14123']
4,0.0454589010505731,['14124']
5,0.03527822135938672,['14125']
4,0.12228496375927721,['14130']
4,0.025417599439994883,['14131']
4,0.029780875647969777,['14132']
4,0.017714297190356682,['14133']
3,0.019635555657934515,['14134']
4,0.01765217240710717,['14135']
5,0.1533425812048823,['14140']
5,0.030634829035616856,['14141']
5,0.03871278710121073,['14142']
5,0.020660224692623182,['14143']
4,0.023672793117281345,['14144']
5,0.019087709129339346,['14145']
5,0.07692295551047851,['14150']
5,0.023705393116894027,['14151']
5,0.025060418736925785,['14152']
5,0.017694220883701168,['14153']
4,0.01820210752790393,['14154']
5,0.01845900624796518,['14155']
5,0.4727172488791066,['14200']
5,0.4226388506200453,['14201']
5,0.42855903600660467,['14202']
5,0.4058823768245371,['14203']
4,0.4075012654841023,['14204']
5,0.39751072957211586,['14205']
5,0.2769564059136397,['14210']
5,0.09142010740205805,['14211']
5,0.1082468293890432,['14212']
5,0.06300858061305616,['14213']
4,0.06944136102529799,['14214']
5,0.06201295535466399,['14215']
5,0.33497541101424705,['14220']
5,0.1189476685393709,['14221']
5,0.14116127674480633,['14222']
5,0.07693305801794882,['14223']
4,0.0881042624101953,['14224']
5,0.07086718507997267,['14225']
4,0.22410659820931814,['14230']
4,0.051367254829559124,['14231']
4,0.06055788006231587,['14232']
4,0.036488858784280494,['14233']
3,0.04020208961392229,['14234']
4,0.035965937579432034,['14235']
5,0.27355260768032713,['14240']
5,0.0625564812923798,['14241']
5,0.07721622133402009,['14242']
5,0.041629274570224875,['14243']
4,0.04707877575704066,['14244']
5,0.039374420103380374,['14245']
5,0.1557343620709753,['14250']
5,0.04788671673044086,['14251']
5,0.05113239101770814,['14252']
5,0.036536743705633264,['14253']
4,0.03767318450919281,['14254']
5,0.03842562178154808,['14255']
5,0.2196986741300805,['14300']
5,0.19177907260136082,['14301']
5,0.1999776603260997,['14302']
5,0.18724510654010973,['14303']
4,0.20191501500404596,['14304']
5,0.1832837773401976,['14305']
5,0.08228490956850863,['14310']
5,0.017814161858177992,['14311']
5,0.021813816602266174,['14312']
5,0.011756991182895188,['14313']
4,0.013257476586654554,['14314']
5,0.011486633619583242,['14315']
5,0.11508592755634021,['14320']
5,0.024663711271167486,['14321']
5,0.030487067695424072,['14322']
5,0.014634945579872266,['14323']
4,0.017625737234341948,['14324']
5,0.013507835594201613,['14325']
4,0.05827915865416205,['14330']
4,0.009519440208855081,['14331']
4,0.011193946099128074,['14332']
4,0.006505838397208237,['14333']
3,0.007295053270945334,['14334']
4,0.006431166037373272,['14335']
5,0.08236860550979176,['14340']
5,0.011421782056711393,['14341']
5,0.014731386881116516,['14342']
5,0.007502805908214296,['14343']
4,0.00849535954209225,['14344']
5,0.00712145591670213,['14345']
5,0.03639886350965583,['14350']
5,0.008745995091397861,['14351']
5,0.009401656362844159,['14352']
5,0.006558676011757626,['14353']
4,0.006629449162637306,['14354']
5,0.006806740999428158,['14355']
5,0.35689215871782587,['14400']
5,0.32316884119256767,['14401']
5,0.33007847844292537,['14402']
5,0.31587512061306117,['14403']
4,0.3131223535334838,['14404']
5,0.29660309517169064,['14405']
5,0.15851040377323922,['14410']
5,0.03592521005080761,['14411']
5,0.04266003473950402,['14412']
5,0.023207872879322116,['14413']
4,0.026461620689456494,['14414']
5,0.022836280481163037,['14415']
5,0.20639077844646161,['14420']
5,0.04636796725795016,['14421']
5,0.06005015205325676,['14422']
5,0.02881914259315737,['14423']
4,0.034242862990406346,['14424']
5,0.02706134458406467,['14425']
4,0.11324986635086512,['14430']
4,0.01903226256670042,['14431']
4,0.022621751472164994,['14432']
4,0.013025385430209056,['14433']
3,0.014245619607435986,['14434']
4,0.012975288144542942,['14435']
5,0.1539121946252244,['14440']
5,0.023039117886783457,['14441']
5,0.028583202596466843,['14442']
5,0.014924054346134287,['14443']
4,0.017055571889963997,['14444']
5,0.013887359712029323,['14445']
5,0.07203648026854492,['14450']
5,0.017916590828229533,['14451']
5,0.018708929172232255,['14452']
5,0.013061563400130455,['14453']
4,0.013247886870422968,['14454']
5,0.013747204453444113,['14455']
4,0.008641373699053174,['14500']
4,0.007801638474175412,['14501']
4,0.008171199009276585,['14502']
4,0.007430297141927095,['14503']
3,0.007735234411616396,['14504']
4,0.007046125334359343,['14505']
4,0.0030184103575097276,['14510']
4,0.0006851949960390031,['14511']
4,0.0008215412204757097,['14512']
4,0.000447358189270539,['14513']
3,0.0004997504320299485,['14514']
4,0.0004365748742914679,['14515']
4,0.004460272226954163,['14520']
4,0.0009084990581067442,['14521']
4,0.001179157106663505,['14522']
4,0.0005650205320663978,['14523']
3,0.0006655901598799405,['14524']
4,0.0005164864623895715,['14525']
3,0.002178993463027697,['14530']
3,0.0003618228826830088,['14531']
3,0.00042993961299949443,['14532']
3,0.00025012297216289416,['14533']
2,0.00027578496798662597,['14534']
3,0.0002466243609942831,['14535']
4,0.0031134818327304982,['14540']
4,0.00044501365821621094,['14541']
4,0.0005633844051507268,['14542']
4,0.00028978234111615354,['14543']
3,0.0003319267804159344,['14544']
4,0.0002719448406403204,['14545']
4,0.0013025755183255462,['14550']
4,0.00033477407744808134,['14551']
4,0.0003582314858371993,['14552']
4,0.00024754362785678417,['14553']
3,0.0002536910383899762,['14554']
4,0.00026016288040386925,['14555']
5,0.7175832983533703,['15000']
5,0.6914711609741678,['15001']
5,0.6857529186298098,['15002']
5,0.6906503570279161,['15003']
4,0.679957202573958,['15004']
5,0.6795721602433973,['15005']
5,0.6774675881746769,['15010']
