w1_values,w2_values,res,z_star_arr
45.7864406779661,1.1152542372881356,0.021896174354227093,['43004']
46.80169491525423,1.1152542372881356,0.02114509506176254,['43004']
47.81694915254237,1.1152542372881356,0.02010141417681662,['43004']
48.832203389830504,1.1152542372881356,0.026098578616077717,['43004']
49.84745762711864,1.1152542372881356,0.02600006603113325,['43004']
50.862711864406776,1.1152542372881356,0.003990135737973474,['40004']
51.87796610169491,1.1152542372881356,0.005991300212257151,['40004']
52.89322033898305,1.1152542372881356,0.004564751709403142,['40004']
53.90847457627118,1.1152542372881356,0.003455807383229921,['40004']
54.923728813559315,1.1152542372881356,0.003151511366127226,['40004']
55.938983050847455,1.1152542372881356,0.0031421476717062875,['40004']
56.95423728813559,1.1152542372881356,0.003068510300997196,['40004']
57.96949152542372,1.1152542372881356,0.00411826995627322,['40004']
58.98474576271186,1.1152542372881356,0.004456736032864984,['40004']
60.0,1.1152542372881356,0.004158429917549004,['40004']
0.1,2.130508474576271,0.9456414374415014,['43534']
1.1152542372881356,2.130508474576271,0.9456414374415014,['43534']
2.130508474576271,2.130508474576271,0.9456414374415014,['43534']
3.1457627118644065,2.130508474576271,0.08552757711244374,['43034']
4.1610169491525415,2.130508474576271,0.07643546442397589,['43034']
5.176271186440677,2.130508474576271,0.08552757711244374,['43034']
6.191525423728812,2.130508474576271,0.07279861934858875,['43034']
7.206779661016948,2.130508474576271,0.08279994330590339,['43034']
8.222033898305083,2.130508474576271,0.08189073203705659,['43034']
9.23728813559322,2.130508474576271,0.08643678838129053,['43034']
10.252542372881354,2.130508474576271,0.08643678838129051,['43034']
11.267796610169489,2.130508474576271,0.08916442218783087,['43034']
12.283050847457625,2.130508474576271,0.08279994330590339,['43034']
13.298305084745762,2.130508474576271,0.08643678838129053,['43034']
14.313559322033896,2.130508474576271,0.0809815207682098,['43034']
15.32881355932203,2.130508474576271,0.08825521091898408,['43034']
16.34406779661017,2.130508474576271,0.0809815207682098,['43034']
17.359322033898305,2.130508474576271,0.07461704188628232,['43034']
18.37457627118644,2.130508474576271,0.07916309823051626,['43034']
19.389830508474574,2.130508474576271,0.0809815207682098,['43034']
20.40508474576271,2.130508474576271,0.08007230949936303,['43034']
21.420338983050847,2.130508474576271,0.08461836584359696,['43034']
22.43559322033898,2.130508474576271,0.09280126726321801,['43034']
23.450847457627116,2.130508474576271,0.08643678838129051,['43034']
24.466101694915253,2.130508474576271,0.07916309823051626,['43034']
25.48135593220339,2.130508474576271,0.08643678838129051,['43034']
26.496610169491525,2.130508474576271,0.0809815207682098,['43034']
27.511864406779658,2.130508474576271,0.08007230949936303,['43034']
28.527118644067794,2.130508474576271,0.07552625315512909,['43034']
29.54237288135593,2.130508474576271,0.09643811233860515,['43034']
30.557627118644064,2.130508474576271,0.07552625315512909,['43034']
31.5728813559322,2.130508474576271,0.08370915457475016,['43034']
32.588135593220336,2.130508474576271,0.07916309823051625,['43034']
33.60338983050847,2.130508474576271,0.0809815207682098,['43034']
34.61864406779661,2.130508474576271,0.07734467569282268,['43034']
35.63389830508474,2.130508474576271,0.07279861934858875,['43034']
36.64915254237288,2.130508474576271,0.06916177427320161,['43034']
37.664406779661014,2.130508474576271,0.08552757711244374,['43034']
38.67966101694915,2.130508474576271,0.09189205599437122,['43034']
39.69491525423729,2.130508474576271,0.06461571792896768,['43034']
40.71016949152542,2.130508474576271,0.02695017967437863,['43004']
41.72542372881355,2.130508474576271,0.025906498789432703,['43004']
42.74067796610169,2.130508474576271,0.02554893765877777,['43004']
43.755932203389825,2.130508474576271,0.02938280790405383,['43004']
44.77118644067796,2.130508474576271,0.01846076761400456,['43004']
45.7864406779661,2.130508474576271,0.02884051627438157,['43004']
46.80169491525423,2.130508474576271,0.020034445457751158,['43004']
47.81694915254237,2.130508474576271,0.02648715143464342,['43004']
48.832203389830504,2.130508474576271,0.025234682886905203,['43004']
49.84745762711864,2.130508474576271,0.029370513233182235,['43004']
50.862711864406776,2.130508474576271,0.028898126484927435,['43004']
51.87796610169491,2.130508474576271,0.026014369882896755,['43004']
52.89322033898305,2.130508474576271,0.02851396683163741,['43004']
53.90847457627118,2.130508474576271,0.02436676879594888,['43004']
54.923728813559315,2.130508474576271,0.020343754886379812,['43004']
55.938983050847455,2.130508474576271,0.025297238440694984,['43004']
56.95423728813559,2.130508474576271,0.02446729056178525,['43004']
57.96949152542372,2.130508474576271,0.024812557021568586,['43004']
58.98474576271186,2.130508474576271,0.022010999971826962,['43004']
60.0,2.130508474576271,0.02166078816879971,['43004']
0.1,3.1457627118644065,0.9456414374415014,['43534']
1.1152542372881356,3.1457627118644065,0.9456414374415014,['43534']
2.130508474576271,3.1457627118644065,0.9456414374415014,['43534']
3.1457627118644065,3.1457627118644065,0.9456414374415014,['43534']
4.1610169491525415,3.1457627118644065,0.0873459996501373,['43034']
5.176271186440677,3.1457627118644065,0.0827999433059034,['43034']
6.191525423728812,3.1457627118644065,0.07643546442397589,['43034']
7.206779661016948,3.1457627118644065,0.08461836584359693,['43034']
8.222033898305083,3.1457627118644065,0.08370915457475016,['43034']
9.23728813559322,3.1457627118644065,0.08552757711244374,['43034']
10.252542372881354,3.1457627118644065,0.08279994330590339,['43034']
11.267796610169489,3.1457627118644065,0.08279994330590339,['43034']
12.283050847457625,3.1457627118644065,0.07552625315512909,['43034']
13.298305084745762,3.1457627118644065,0.08461836584359694,['43034']
14.313559322033896,3.1457627118644065,0.07552625315512909,['43034']
15.32881355932203,3.1457627118644065,0.08279994330590339,['43034']
16.34406779661017,3.1457627118644065,0.08370915457475016,['43034']
17.359322033898305,3.1457627118644065,0.07370783061743554,['43034']
18.37457627118644,3.1457627118644065,0.08916442218783087,['43034']
19.389830508474574,3.1457627118644065,0.07825388696166946,['43034']
20.40508474576271,3.1457627118644065,0.08007230949936303,['43034']
21.420338983050847,3.1457627118644065,0.09189205599437124,['43034']
22.43559322033898,3.1457627118644065,0.09007363345667764,['43034']
23.450847457627116,3.1457627118644065,0.10007495741399229,['43034']
24.466101694915253,3.1457627118644065,0.08643678838129051,['43034']
25.48135593220339,3.1457627118644065,0.0818907320370566,['43034']
26.496610169491525,3.1457627118644065,0.08007230949936303,['43034']
27.511864406779658,3.1457627118644065,0.0818907320370566,['43034']
28.527118644067794,3.1457627118644065,0.0809815207682098,['43034']
29.54237288135593,3.1457627118644065,0.0809815207682098,['43034']
30.557627118644064,3.1457627118644065,0.0764354644239759,['43034']
31.5728813559322,3.1457627118644065,0.07279861934858876,['43034']
32.588135593220336,3.1457627118644065,0.0873459996501373,['43034']
33.60338983050847,3.1457627118644065,0.08007230949936303,['43034']
34.61864406779661,3.1457627118644065,0.07825388696166945,['43034']
35.63389830508474,3.1457627118644065,0.06734335173550805,['43034']
36.64915254237288,3.1457627118644065,0.07279861934858876,['43034']
37.664406779661014,3.1457627118644065,0.08552757711244374,['43034']
38.67966101694915,3.1457627118644065,0.0818907320370566,['43034']
39.69491525423729,3.1457627118644065,0.07370783061743555,['43034']
40.71016949152542,3.1457627118644065,0.08643678838129053,['43034']
41.72542372881355,3.1457627118644065,0.07916309823051625,['43034']
42.74067796610169,3.1457627118644065,0.0809815207682098,['43034']
43.755932203389825,3.1457627118644065,0.08098152076820982,['43034']
44.77118644067796,3.1457627118644065,0.08370915457475016,['43034']
45.7864406779661,3.1457627118644065,0.09552890106975837,['43034']
46.80169491525423,3.1457627118644065,0.08279994330590339,['43034']
47.81694915254237,3.1457627118644065,0.08370915457475016,['43034']
48.832203389830504,3.1457627118644065,0.0809815207682098,['43034']
49.84745762711864,3.1457627118644065,0.08007230949936303,['43034']
50.862711864406776,3.1457627118644065,0.0873459996501373,['43034']
51.87796610169491,3.1457627118644065,0.0818907320370566,['43034']
52.89322033898305,3.1457627118644065,0.06188808412242734,['43034']
53.90847457627118,3.1457627118644065,0.08643678838129051,['43034']
54.923728813559315,3.1457627118644065,0.07552625315512909,['43034']
55.938983050847455,3.1457627118644065,0.08098152076820982,['43034']
56.95423728813559,3.1457627118644065,0.07370783061743555,['43034']
57.96949152542372,3.1457627118644065,0.06916177427320161,['43034']
58.98474576271186,3.1457627118644065,0.10007495741399228,['43034']
60.0,3.1457627118644065,0.03516129399403482,['43004']
0.1,4.1610169491525415,0.9456414374415014,['43534']
1.1152542372881356,4.1610169491525415,0.9456414374415014,['43534']
2.130508474576271,4.1610169491525415,0.9456414374415014,['43534']
3.1457627118644065,4.1610169491525415,0.9456414374415014,['43534']
4.1610169491525415,4.1610169491525415,0.9456414374415014,['43534']
5.176271186440677,4.1610169491525415,0.08643678838129051,['43034']
6.191525423728812,4.1610169491525415,0.07734467569282269,['43034']
7.206779661016948,4.1610169491525415,0.09007363345667765,['43034']
8.222033898305083,4.1610169491525415,0.0809815207682098,['43034']
9.23728813559322,4.1610169491525415,0.07825388696166945,['43034']
10.252542372881354,4.1610169491525415,0.08643678838129051,['43034']
11.267796610169489,4.1610169491525415,0.08461836584359694,['43034']
12.283050847457625,4.1610169491525415,0.07643546442397589,['43034']
13.298305084745762,4.1610169491525415,0.08643678838129051,['43034']
14.313559322033896,4.1610169491525415,0.0709801968108952,['43034']
15.32881355932203,4.1610169491525415,0.09007363345667765,['43034']
16.34406779661017,4.1610169491525415,0.08552757711244374,['43034']
17.359322033898305,4.1610169491525415,0.0818907320370566,['43034']
18.37457627118644,4.1610169491525415,0.06279729539127413,['43034']
19.389830508474574,4.1610169491525415,0.08825521091898408,['43034']
20.40508474576271,4.1610169491525415,0.10007495741399228,['43034']
21.420338983050847,4.1610169491525415,0.07461704188628232,['43034']
22.43559322033898,4.1610169491525415,0.09098284472552444,['43034']
23.450847457627116,4.1610169491525415,0.07188940807974196,['43034']
24.466101694915253,4.1610169491525415,0.08007230949936303,['43034']
25.48135593220339,4.1610169491525415,0.09552890106975837,['43034']
26.496610169491525,4.1610169491525415,0.0809815207682098,['43034']
27.511864406779658,4.1610169491525415,0.08461836584359696,['43034']
28.527118644067794,4.1610169491525415,0.08461836584359694,['43034']
29.54237288135593,4.1610169491525415,0.08825521091898408,['43034']
30.557627118644064,4.1610169491525415,0.0937104785320648,['43034']
31.5728813559322,4.1610169491525415,0.07916309823051625,['43034']
32.588135593220336,4.1610169491525415,0.08007230949936303,['43034']
33.60338983050847,4.1610169491525415,0.07734467569282268,['43034']
34.61864406779661,4.1610169491525415,0.0873459996501373,['43034']
35.63389830508474,4.1610169491525415,0.0873459996501373,['43034']
36.64915254237288,4.1610169491525415,0.07734467569282268,['43034']
37.664406779661014,4.1610169491525415,0.0873459996501373,['43034']
38.67966101694915,4.1610169491525415,0.09007363345667765,['43034']
39.69491525423729,4.1610169491525415,0.08825521091898408,['43034']
40.71016949152542,4.1610169491525415,0.08370915457475016,['43034']
41.72542372881355,4.1610169491525415,0.09280126726321802,['43034']
42.74067796610169,4.1610169491525415,0.08007230949936303,['43034']
43.755932203389825,4.1610169491525415,0.08461836584359696,['43034']
44.77118644067796,4.1610169491525415,0.08461836584359694,['43034']
45.7864406779661,4.1610169491525415,0.08007230949936303,['43034']
46.80169491525423,4.1610169491525415,0.08916442218783087,['43034']
47.81694915254237,4.1610169491525415,0.07552625315512909,['43034']
48.832203389830504,4.1610169491525415,0.07825388696166946,['43034']
49.84745762711864,4.1610169491525415,0.08279994330590339,['43034']
50.862711864406776,4.1610169491525415,0.09189205599437122,['43034']
51.87796610169491,4.1610169491525415,0.07916309823051625,['43034']
52.89322033898305,4.1610169491525415,0.06825256300435484,['43034']
53.90847457627118,4.1610169491525415,0.08279994330590339,['43034']
54.923728813559315,4.1610169491525415,0.0809815207682098,['43034']
55.938983050847455,4.1610169491525415,0.0818907320370566,['43034']
56.95423728813559,4.1610169491525415,0.06916177427320161,['43034']
57.96949152542372,4.1610169491525415,0.07825388696166945,['43034']
58.98474576271186,4.1610169491525415,0.09098284472552444,['43034']
60.0,4.1610169491525415,0.0809815207682098,['43034']
0.1,5.176271186440677,0.9456414374415014,['43534']
1.1152542372881356,5.176271186440677,0.9456414374415014,['43534']
2.130508474576271,5.176271186440677,0.9456414374415014,['43534']
3.1457627118644065,5.176271186440677,0.9456414374415014,['43534']
4.1610169491525415,5.176271186440677,0.9456414374415014,['43534']
5.176271186440677,5.176271186440677,0.9456414374415014,['43534']
6.191525423728812,5.176271186440677,0.09098284472552444,['43034']
7.206779661016948,5.176271186440677,0.07916309823051625,['43034']
8.222033898305083,5.176271186440677,0.0764354644239759,['43034']
9.23728813559322,5.176271186440677,0.07825388696166946,['43034']
10.252542372881354,5.176271186440677,0.08825521091898408,['43034']
11.267796610169489,5.176271186440677,0.08007230949936303,['43034']
12.283050847457625,5.176271186440677,0.07916309823051625,['43034']
13.298305084745762,5.176271186440677,0.08552757711244374,['43034']
14.313559322033896,5.176271186440677,0.08461836584359696,['43034']
15.32881355932203,5.176271186440677,0.08734599965013731,['43034']
16.34406779661017,5.176271186440677,0.08370915457475016,['43034']
17.359322033898305,5.176271186440677,0.07916309823051626,['43034']
18.37457627118644,5.176271186440677,0.09461968980091157,['43034']
19.389830508474574,5.176271186440677,0.09098284472552444,['43034']
20.40508474576271,5.176271186440677,0.07825388696166946,['43034']
21.420338983050847,5.176271186440677,0.08461836584359696,['43034']
22.43559322033898,5.176271186440677,0.07188940807974196,['43034']
23.450847457627116,5.176271186440677,0.08370915457475017,['43034']
24.466101694915253,5.176271186440677,0.07552625315512912,['43034']
25.48135593220339,5.176271186440677,0.08552757711244373,['43034']
26.496610169491525,5.176271186440677,0.07461704188628232,['43034']
27.511864406779658,5.176271186440677,0.08552757711244374,['43034']
28.527118644067794,5.176271186440677,0.0709801968108952,['43034']
29.54237288135593,5.176271186440677,0.08279994330590339,['43034']
30.557627118644064,5.176271186440677,0.06643414046666127,['43034']
31.5728813559322,5.176271186440677,0.0818907320370566,['43034']
32.588135593220336,5.176271186440677,0.09189205599437122,['43034']
33.60338983050847,5.176271186440677,0.07279861934858875,['43034']
34.61864406779661,5.176271186440677,0.08825521091898408,['43034']
35.63389830508474,5.176271186440677,0.0873459996501373,['43034']
36.64915254237288,5.176271186440677,0.08370915457475016,['43034']
37.664406779661014,5.176271186440677,0.08461836584359694,['43034']
38.67966101694915,5.176271186440677,0.07734467569282268,['43034']
39.69491525423729,5.176271186440677,0.09007363345667767,['43034']
40.71016949152542,5.176271186440677,0.08189073203705659,['43034']
41.72542372881355,5.176271186440677,0.07279861934858875,['43034']
42.74067796610169,5.176271186440677,0.08370915457475016,['43034']
43.755932203389825,5.176271186440677,0.0809815207682098,['43034']
44.77118644067796,5.176271186440677,0.08007230949936303,['43034']
45.7864406779661,5.176271186440677,0.07643546442397589,['43034']
46.80169491525423,5.176271186440677,0.08279994330590337,['43034']
47.81694915254237,5.176271186440677,0.07279861934858876,['43034']
48.832203389830504,5.176271186440677,0.0764354644239759,['43034']
49.84745762711864,5.176271186440677,0.0709801968108952,['43034']
50.862711864406776,5.176271186440677,0.08734599965013731,['43034']
51.87796610169491,5.176271186440677,0.08825521091898408,['43034']
52.89322033898305,5.176271186440677,0.08552757711244374,['43034']
53.90847457627118,5.176271186440677,0.08916442218783088,['43034']
54.923728813559315,5.176271186440677,0.07734467569282268,['43034']
55.938983050847455,5.176271186440677,0.09461968980091157,['43034']
56.95423728813559,5.176271186440677,0.09098284472552444,['43034']
57.96949152542372,5.176271186440677,0.09098284472552444,['43034']
58.98474576271186,5.176271186440677,0.09098284472552444,['43034']
60.0,5.176271186440677,0.08552757711244374,['43034']
0.1,6.191525423728812,0.9456414374415014,['43534']
1.1152542372881356,6.191525423728812,0.9456414374415014,['43534']
2.130508474576271,6.191525423728812,0.9456414374415014,['43534']
3.1457627118644065,6.191525423728812,0.9456414374415014,['43534']
4.1610169491525415,6.191525423728812,0.9456414374415014,['43534']
5.176271186440677,6.191525423728812,0.9456414374415014,['43534']
6.191525423728812,6.191525423728812,0.9456414374415014,['43534']
7.206779661016948,6.191525423728812,0.08189073203705659,['43034']
8.222033898305083,6.191525423728812,0.08279994330590339,['43034']
9.23728813559322,6.191525423728812,0.07825388696166945,['43034']
10.252542372881354,6.191525423728812,0.0818907320370566,['43034']
11.267796610169489,6.191525423728812,0.0809815207682098,['43034']
12.283050847457625,6.191525423728812,0.08552757711244374,['43034']
13.298305084745762,6.191525423728812,0.09371047853206478,['43034']
14.313559322033896,6.191525423728812,0.09007363345667767,['43034']
15.32881355932203,6.191525423728812,0.08279994330590339,['43034']
16.34406779661017,6.191525423728812,0.0809815207682098,['43034']
17.359322033898305,6.191525423728812,0.07916309823051623,['43034']
18.37457627118644,6.191525423728812,0.07734467569282268,['43034']
19.389830508474574,6.191525423728812,0.08007230949936303,['43034']
20.40508474576271,6.191525423728812,0.08279994330590339,['43034']
21.420338983050847,6.191525423728812,0.07188940807974196,['43034']
22.43559322033898,6.191525423728812,0.09189205599437122,['43034']
23.450847457627116,6.191525423728812,0.09461968980091155,['43034']
24.466101694915253,6.191525423728812,0.07552625315512909,['43034']
25.48135593220339,6.191525423728812,0.07461704188628232,['43034']
26.496610169491525,6.191525423728812,0.08189073203705659,['43034']
27.511864406779658,6.191525423728812,0.08279994330590339,['43034']
28.527118644067794,6.191525423728812,0.0809815207682098,['43034']
29.54237288135593,6.191525423728812,0.06279729539127413,['43034']
30.557627118644064,6.191525423728812,0.07734467569282268,['43034']
31.5728813559322,6.191525423728812,0.06916177427320161,['43034']
32.588135593220336,6.191525423728812,0.08370915457475016,['43034']
33.60338983050847,6.191525423728812,0.0818907320370566,['43034']
34.61864406779661,6.191525423728812,0.09189205599437122,['43034']
35.63389830508474,6.191525423728812,0.08461836584359694,['43034']
36.64915254237288,6.191525423728812,0.08007230949936303,['43034']
37.664406779661014,6.191525423728812,0.0937104785320648,['43034']
38.67966101694915,6.191525423728812,0.092801267263218,['43034']
39.69491525423729,6.191525423728812,0.08007230949936303,['43034']
40.71016949152542,6.191525423728812,0.08370915457475017,['43034']
41.72542372881355,6.191525423728812,0.08461836584359696,['43034']
42.74067796610169,6.191525423728812,0.0755262531551291,['43034']
43.755932203389825,6.191525423728812,0.0809815207682098,['43034']
44.77118644067796,6.191525423728812,0.08643678838129051,['43034']
45.7864406779661,6.191525423728812,0.10371180248937942,['43034']
46.80169491525423,6.191525423728812,0.07734467569282268,['43034']
47.81694915254237,6.191525423728812,0.07279861934858875,['43034']
48.832203389830504,6.191525423728812,0.07734467569282268,['43034']
49.84745762711864,6.191525423728812,0.07734467569282268,['43034']
50.862711864406776,6.191525423728812,0.08007230949936303,['43034']
51.87796610169491,6.191525423728812,0.09552890106975835,['43034']
52.89322033898305,6.191525423728812,0.0873459996501373,['43034']
53.90847457627118,6.191525423728812,0.08643678838129051,['43034']
54.923728813559315,6.191525423728812,0.08370915457475017,['43034']
55.938983050847455,6.191525423728812,0.07916309823051625,['43034']
56.95423728813559,6.191525423728812,0.07007098554204842,['43034']
57.96949152542372,6.191525423728812,0.0809815207682098,['43034']
58.98474576271186,6.191525423728812,0.07825388696166946,['43034']
60.0,6.191525423728812,0.08825521091898408,['43034']
0.1,7.206779661016948,0.9456414374415014,['43534']
1.1152542372881356,7.206779661016948,0.9456414374415014,['43534']
2.130508474576271,7.206779661016948,0.9456414374415014,['43534']
3.1457627118644065,7.206779661016948,0.9456414374415014,['43534']
4.1610169491525415,7.206779661016948,0.9456414374415014,['43534']
5.176271186440677,7.206779661016948,0.9456414374415014,['43534']
6.191525423728812,7.206779661016948,0.9456414374415014,['43534']
7.206779661016948,7.206779661016948,0.9456414374415014,['43534']
8.222033898305083,7.206779661016948,0.9456414374415014,['43534']
9.23728813559322,7.206779661016948,0.08643678838129051,['43034']
10.252542372881354,7.206779661016948,0.08916442218783087,['43034']
11.267796610169489,7.206779661016948,0.08461836584359693,['43034']
12.283050847457625,7.206779661016948,0.08552757711244374,['43034']
13.298305084745762,7.206779661016948,0.092801267263218,['43034']
14.313559322033896,7.206779661016948,0.07370783061743555,['43034']
15.32881355932203,7.206779661016948,0.07734467569282268,['43034']
16.34406779661017,7.206779661016948,0.08825521091898408,['43034']
17.359322033898305,7.206779661016948,0.0937104785320648,['43034']
18.37457627118644,7.206779661016948,0.07279861934858876,['43034']
19.389830508474574,7.206779661016948,0.07825388696166945,['43034']
20.40508474576271,7.206779661016948,0.0764354644239759,['43034']
21.420338983050847,7.206779661016948,0.07916309823051625,['43034']
22.43559322033898,7.206779661016948,0.09371047853206478,['43034']
23.450847457627116,7.206779661016948,0.08007230949936303,['43034']
24.466101694915253,7.206779661016948,0.08552757711244373,['43034']
25.48135593220339,7.206779661016948,0.08370915457475019,['43034']
26.496610169491525,7.206779661016948,0.07825388696166945,['43034']
27.511864406779658,7.206779661016948,0.06279729539127413,['43034']
28.527118644067794,7.206779661016948,0.0873459996501373,['43034']
29.54237288135593,7.206779661016948,0.07007098554204841,['43034']
30.557627118644064,7.206779661016948,0.07552625315512909,['43034']
31.5728813559322,7.206779661016948,0.06825256300435484,['43034']
32.588135593220336,7.206779661016948,0.0755262531551291,['43034']
33.60338983050847,7.206779661016948,0.09098284472552444,['43034']
34.61864406779661,7.206779661016948,0.08825521091898408,['43034']
35.63389830508474,7.206779661016948,0.08007230949936303,['43034']
36.64915254237288,7.206779661016948,0.07370783061743555,['43034']
37.664406779661014,7.206779661016948,0.0873459996501373,['43034']
38.67966101694915,7.206779661016948,0.08825521091898408,['43034']
39.69491525423729,7.206779661016948,0.07552625315512909,['43034']
40.71016949152542,7.206779661016948,0.08825521091898408,['43034']
41.72542372881355,7.206779661016948,0.08461836584359693,['43034']
42.74067796610169,7.206779661016948,0.08552757711244374,['43034']
43.755932203389825,7.206779661016948,0.07188940807974196,['43034']
44.77118644067796,7.206779661016948,0.0873459996501373,['43034']
45.7864406779661,7.206779661016948,0.09280126726321801,['43034']
46.80169491525423,7.206779661016948,0.08552757711244374,['43034']
47.81694915254237,7.206779661016948,0.0764354644239759,['43034']
