nhd,att_str,solver,comb_num,w1,w2,seq,k,solver_1
0.9535499999999997,pd,SA,3,2.55,1,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],10000,SA
0.9420999999999998,pd,APS,3,2.55,1,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],10000,APS_A
0.9499999999999997,pd,APS,3,2.55,1,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],10000,APS_B
0.9545499999999997,pd,MCTS,3,2.55,1,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],10000,MCTS
0.9468,pd,RME,3,2.55,1,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],10000,RME
