nhd,att_str,solver,comb_num,w1,w2,seq,k,solver_1
0.9551999999999998,pd,SA,4,2.55,1,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],100,SA
0.9454999999999998,pd,APS,4,2.55,1,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],100,APS_A
0.9499999999999997,pd,APS,4,2.55,1,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],100,APS_B
0.9521999999999998,pd,MCTS,4,2.55,1,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],100,MCTS
0.9449499999999998,pd,RME,4,2.55,1,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],100,RME
