ite,time,q,z,solver,attacker,|Q|,|X|,|T|,rho,k,utility_time,scaled_eu
0,15,41.5640260395,"[7, 13, 17, 8, 13, 9, 2, 7, 5, 3, 15, 8, 8, 13, 12, 16, 9, 9, 9, 5]",APS,att,20,20,20,0.75,10000,436.1650664806,0.5640260395000001
0,30,41.8202563156,"[7, 13, 17, 8, 13, 9, 2, 7, 5, 3, 15, 8, 8, 13, 12, 0, 9, 9, 9, 5]",APS,att,20,20,20,0.75,10000,445.0069260597,0.8202563156
0,45,41.8291022529,"[7, 13, 17, 8, 13, 9, 2, 7, 5, 3, 15, 8, 8, 13, 12, 0, 9, 9, 9, 5]",APS,att,20,20,20,0.75,10000,450.2570693493,0.8291022529000001
0,60,41.6327230758,"[7, 13, 17, 8, 13, 9, 2, 7, 5, 3, 15, 8, 8, 13, 12, 11, 9, 9, 9, 5]",APS,att,20,20,20,0.75,10000,442.0536584854,0.6327230758
0,75,41.8357850554,"[7, 13, 17, 8, 13, 9, 2, 7, 5, 3, 15, 8, 8, 13, 12, 0, 9, 9, 9, 5]",APS,att,20,20,20,0.75,10000,438.5313749313,0.8357850554
0,90,41.8067883505,"[7, 13, 17, 8, 13, 9, 2, 7, 5, 3, 15, 8, 8, 13, 12, 0, 9, 9, 9, 5]",APS,att,20,20,20,0.75,10000,435.9308800697,0.8067883505000001
0,105,41.8193826592,"[7, 13, 17, 8, 13, 9, 2, 7, 5, 3, 15, 8, 8, 13, 12, 0, 9, 9, 9, 5]",APS,att,20,20,20,0.75,10000,442.2464516163,0.8193826592000001
0,120,41.8201265644,"[7, 13, 17, 8, 13, 9, 2, 7, 5, 3, 15, 8, 8, 13, 12, 0, 9, 9, 9, 5]",APS,att,20,20,20,0.75,10000,436.7780342102,0.8201265644
0,135,41.6440017119,"[7, 13, 17, 8, 13, 9, 2, 7, 5, 3, 15, 8, 8, 13, 12, 11, 9, 9, 9, 5]",APS,att,20,20,20,0.75,10000,448.9512550831,0.6440017119
0,150,41.8082841085,"[7, 13, 17, 8, 13, 9, 2, 7, 5, 3, 15, 8, 8, 13, 12, 0, 9, 9, 9, 5]",APS,att,20,20,20,0.75,10000,441.3595428467,0.8082841085
0,165,41.8408394859,"[7, 13, 17, 8, 13, 9, 2, 7, 5, 3, 15, 8, 8, 13, 12, 0, 9, 9, 9, 5]",APS,att,20,20,20,0.75,10000,439.6573503017,0.8408394859
0,180,41.8071739712,"[7, 13, 17, 8, 13, 9, 2, 7, 5, 3, 15, 8, 8, 13, 12, 0, 9, 9, 9, 5]",APS,att,20,20,20,0.75,10000,460.4001882076,0.8071739712
0,195,41.8281558481,"[7, 13, 17, 8, 13, 9, 2, 7, 5, 3, 15, 8, 8, 13, 12, 0, 9, 9, 9, 5]",APS,att,20,20,20,0.75,10000,456.8920588493,0.8281558481
0,210,41.8169964422,"[7, 13, 17, 8, 13, 9, 2, 7, 5, 3, 15, 8, 8, 13, 12, 0, 9, 9, 9, 5]",APS,att,20,20,20,0.75,10000,453.6808831692,0.8169964422
0,225,41.8117302074,"[7, 13, 17, 8, 13, 9, 2, 7, 5, 3, 15, 8, 8, 13, 12, 0, 9, 9, 9, 5]",APS,att,20,20,20,0.75,10000,452.4133777618,0.8117302074
0,240,41.8113410377,"[7, 13, 17, 8, 13, 9, 2, 7, 5, 3, 15, 8, 8, 13, 12, 0, 9, 9, 9, 5]",APS,att,20,20,20,0.75,10000,464.9240441322,0.8113410377
