ratio,res,res_std_plus,res_std_minus,z_star_arr
0.1,0.9456414374415014,0.9456414374415014,0.9456414374415014,['43534']
0.35,0.9456414374415014,0.9456414374415014,0.9456414374415014,['43534']
0.6,0.9456414374415014,0.9456414374415014,0.9456414374415014,['43534']
0.8499999999999999,0.9456414374415014,0.9456414374415014,0.9456414374415014,['43534']
1.0999999999999999,0.9456414374415014,0.9456414374415014,0.9456414374415014,['43534']
1.3499999999999999,0.9456414374415014,0.9456414374415014,0.9456414374415014,['43534']
1.5999999999999999,0.2700974646883408,0.2952253403252167,0.24496958905146488,['43034']
1.8499999999999999,0.2664606196129537,0.2914592011605564,0.24146203806535102,['43034']
2.0999999999999996,0.2555500843867923,0.2801438038427987,0.2309563649307859,['43034']
2.3499999999999996,0.2573685069244859,0.28203150573531904,0.2327055081136527,['43034']
2.5999999999999996,0.26827904215064724,0.2933426179799124,0.2432154663213821,['43034']
2.8499999999999996,0.25282245058025193,0.277310870828999,0.22833403033150484,['43034']
3.0999999999999996,0.24736718296717122,0.271639956723128,0.22309440921121443,['43034']
3.3499999999999996,0.25282245058025193,0.277310870828999,0.22833403033150484,['43034']
3.5999999999999996,0.2519132393114052,0.27636618861211965,0.22746029001069074,['43034']
3.8499999999999996,0.25191323931140513,0.2763661886121196,0.22746029001069068,['43034']
4.1,0.25827771819333256,0.28297508297568913,0.233580353410976,['43034']
4.349999999999999,0.2555500843867923,0.2801438038427987,0.2309563649307859,['43034']
4.599999999999999,0.23009216885908237,0.2536357202174798,0.20654861750068493,['43034']
4.849999999999999,0.26827904215064724,0.2933426179799124,0.2432154663213821,['43034']
5.099999999999999,0.28737247879642974,0.3130775392489142,0.2616674183439453,['43034']
5.349999999999999,0.24736718296717122,0.271639956723128,0.22309440921121443,['43034']
5.599999999999999,0.2746435210325748,0.29992914249194075,0.24935789957320878,['43034']
5.849999999999999,0.2500948167737116,0.27447626250583107,0.22571337104159211,['43034']
6.099999999999999,0.27009746468834084,0.29522534032521675,0.24496958905146493,['43034']
6.349999999999999,0.26009614073102627,0.2848616938427355,0.23533058761931705,['43034']
6.599999999999999,0.25373166184909873,0.27825536690633124,0.22920795679186623,['43034']
6.849999999999999,0.27918957737680866,0.30462871726250684,0.2537504374911105,['43034']
7.099999999999999,0.248276394236018,0.2725855819885748,0.22396720648346122,['43034']
7.349999999999999,0.2882816900652765,0.31401548516279015,0.2625478949677628,['43034']
7.599999999999999,0.25282245058025193,0.277310870828999,0.22833403033150484,['43034']
7.849999999999999,0.26827904215064724,0.2933426179799124,0.2432154663213821,['43034']
8.1,0.26373298580641336,0.2886327618806772,0.23883320973214947,['43034']
8.349999999999998,0.248276394236018,0.2725855819885748,0.22396720648346122,['43034']
8.599999999999998,0.27009746468834084,0.29522534032521675,0.24496958905146493,['43034']
8.849999999999998,0.26827904215064724,0.2933426179799124,0.2432154663213821,['43034']
9.099999999999998,0.26827904215064724,0.2933426179799124,0.2432154663213821,['43034']
9.349999999999998,0.269188253419494,0.29428406562683923,0.24409244121214874,['43034']
9.599999999999998,0.15935350535831083,0.17679506681351428,0.14191194390310738,['43004']
9.849999999999998,0.14733565149398192,0.16406607351867786,0.130605229469286,['43004']
10.099999999999998,0.1601568547145855,0.17759313495637696,0.14272057447279402,['43004']
10.349999999999998,0.14207727167631376,0.1588040828981833,0.12535046045444423,['43004']
10.599999999999998,0.15553648032365838,0.17241116055489056,0.1386618000924262,['43004']
10.849999999999998,0.1539943463457908,0.17075768572409197,0.1372310069674896,['43004']
11.099999999999998,0.1296846166672144,0.14562124240834404,0.11374799092608474,['43004']
11.349999999999998,0.16097088436433168,0.17878120724690494,0.14316056148175843,['43004']
11.599999999999998,0.1498565068186219,0.16655718071134823,0.13315583292589556,['43004']
11.849999999999998,0.13800854742357854,0.15413450235516954,0.12188259249198756,['43004']
12.099999999999998,0.14928320350103885,0.1659205221927812,0.1326458848092965,['43004']
12.349999999999998,0.1458329607310846,0.16251736718579157,0.12914855427637761,['43004']
