ratio,res,res_std_plus,res_std_minus,z_star_arr
0.1,0.00015306369895961994,0.00015306369895961994,0.00015306369895961994,['43534']
0.4,0.00015306369895961994,0.00015306369895961994,0.00015306369895961994,['43534']
0.7000000000000001,0.00015306369895961994,0.00015306369895961994,0.00015306369895961994,['43534']
1.0000000000000002,0.00015306369895961994,0.00015306369895961994,0.00015306369895961994,['43534']
1.3000000000000003,0.7844632396645193,0.7894662143729685,0.77946026495607,['43034']
1.6000000000000003,0.7834741978284973,0.7885356188203824,0.7784127768366121,['43034']
1.9000000000000004,0.7841335590525119,0.7891561087380976,0.7791110093669262,['43034']
2.2000000000000006,0.7811664335444455,0.7863610869892185,0.7759717800996725,['43034']
2.5000000000000004,0.7767157452823459,0.782155932917954,0.7712755576467377,['43034']
2.8000000000000003,0.785122600888534,0.7900861415001467,0.7801590602769214,['43034']
3.1000000000000005,0.7871006845605785,0.7919435659490716,0.7822578031720854,['43034']
3.400000000000001,0.7826499962984788,0.7877594948692282,0.7775404977277293,['43034']
3.7000000000000006,0.7841335590525119,0.7891561087380976,0.7791110093669262,['43034']
4.0,0.7841335590525119,0.7891561087380976,0.7791110093669262,['43034']
4.300000000000001,0.7791883498724013,0.784493901508126,0.7738827982366765,['43034']
4.6000000000000005,0.7813312738504492,0.7865165514714411,0.7761459962294573,['43034']
4.9,0.7834741978284973,0.7885356188203824,0.7784127768366121,['43034']
5.2,0.7842983993585156,0.7893111732788757,0.7792856254381556,['43034']
5.5,0.7875952054785894,0.7924073477379402,0.7827830632192386,['43034']
5.800000000000001,0.7851226008885341,0.7900861415001468,0.7801590602769215,['43034']
6.1000000000000005,0.7829796769104862,0.7880700117518007,0.7778893420691717,['43034']
6.4,0.784628079970523,0.789621231882332,0.7796349280587139,['43034']
6.700000000000001,0.7852874411945377,0.7902410632613952,0.7803338191276803,['43034']
7.000000000000001,0.7831445172164898,0.788225236669404,0.7780637977635756,['43034']
7.300000000000001,0.7796828707904124,0.784960971930461,0.7744047696503639,['43034']
7.6000000000000005,0.7857819621125489,0.7907056821758053,0.7808582420492926,['43034']
7.9,0.7847929202765267,0.7897762256674996,0.7798096148855538,['43034']
8.200000000000001,0.9077690137677964,0.9135792339352987,0.9019587936002941,['43004']
8.500000000000002,0.9084280252135349,0.9142146711377337,0.9026413792893362,['43004']
8.8,0.9026974529890034,0.9087995289766543,0.8965953770013525,['43004']
9.100000000000001,0.9030852062197852,0.9091757754058757,0.8969946370336946,['43004']
9.4,0.9086691800770801,0.9144665317339781,0.9028718284201821,['43004']
9.700000000000001,0.9084677279243392,0.9142345337062963,0.9027009221423821,['43004']
10.000000000000002,0.9048766859554471,0.9108724356411064,0.8988809362697878,['43004']
10.3,0.9062176041464585,0.9121264864121013,0.9003087218808157,['43004']
10.600000000000001,0.9057721634895708,0.9117354986910956,0.899808828288046,['43004']
10.9,0.9098375252427957,0.9155676304253961,0.9041074200601953,['43004']
11.200000000000001,0.9040120467436799,0.9100497853304629,0.8979743081568968,['43004']
11.500000000000002,0.9071489231419824,0.9129596545173586,0.9013381917666061,['43004']
11.8,0.9131361980029699,0.9186463108519203,0.9076260851540194,['43004']
12.100000000000001,0.907171678966771,0.9130256397938145,0.9013177181397275,['43004']
12.400000000000002,0.9078792105918264,0.9136890431210227,0.9020693780626301,['43004']
12.700000000000001,0.9087230885881088,0.9144772399480239,0.9029689372281937,['43004']
13.000000000000002,0.9041161202650532,0.9101439445059089,0.8980882960241975,['43004']
13.300000000000002,0.9033712772367082,0.909442529001682,0.8973000254717344,['43004']
13.600000000000001,0.9044721607277879,0.9105301217773434,0.8984141996782324,['43004']
13.900000000000002,0.9032672037153349,0.9093482888263886,0.8971861186042811,['43004']
14.200000000000001,0.9126277387286831,0.9181268818542815,0.9071285956030847,['43004']
14.500000000000002,0.90885205201832,0.9145851077109376,0.9031189963257024,['43004']
14.800000000000002,0.9038513351310292,0.9098786731487866,0.8978239971132719,['43004']
15.100000000000001,0.9062397998894405,0.9121492472335389,0.9003303525453421,['43004']
15.400000000000002,0.9024304983565377,0.9085118451134273,0.896349151599648,['43004']
15.700000000000001,0.9072485181917266,0.9130922631317879,0.9014047732516652,['43004']
16.000000000000004,0.9071410155335525,0.9129741318708641,0.901307899196241,['43004']
16.300000000000004,0.9025957238552099,0.9087174842051143,0.8964739635053055,['43004']
16.600000000000005,0.9087230885881088,0.9144772399480239,0.9029689372281937,['43004']
16.900000000000006,0.9040282940731431,0.9100466331293183,0.8980099550169679,['43004']
17.200000000000003,0.9054496555150489,0.9113816217384434,0.8995176892916543,['43004']
17.500000000000004,0.9059979100549507,0.911865095037632,0.9001307250722693,['43004']
17.800000000000004,0.9093775861478258,0.9150757078698126,0.903679464425839,['43004']
18.100000000000005,0.909733241417892,0.9154083934641256,0.9040580893716584,['43004']
18.400000000000006,0.9032179485650733,0.9092882389143327,0.8971476582158139,['43004']
18.700000000000003,0.9091059781545926,0.9148373535822683,0.9033746027269169,['43004']
19.000000000000004,0.9091330375618725,0.9148752319790074,0.9033908431447375,['43004']
19.300000000000004,0.8992350246720465,0.9055520263013049,0.8929180230427881,['43004']
19.600000000000005,0.9013495016352524,0.9075056523969064,0.8951933508735984,['43004']
19.900000000000006,0.9047442933884351,0.9107398132720927,0.8987487735047774,['43004']
20.200000000000003,0.9043664423753871,0.9103829127782803,0.8983499719724939,['43004']
20.500000000000004,0.9022911080411786,0.9084138519594511,0.8961683641229061,['43004']
20.800000000000004,0.909161356607511,0.914914190891334,0.903408522323688,['43004']
21.100000000000005,0.9070650861686798,0.9129296092749487,0.9012005630624108,['43004']
21.400000000000006,0.9047953328444699,0.9107703574186495,0.8988203082702902,['43004']
