ite,time,q,z,solver,attacker,|Q|,|X|,|T|,rho,k,utility_time,scaled_eu
0,15,28.4826565209,"[8, 2, 5, 9, 6, 0, 7, 9, 0, 9]",APS,pd,30,10,10,0.9500000000000001,10000,53.2337052822,-8.0173434791
0,30,34.475731946,"[7, 3, 8, 1, 2, 2, 5, 0, 0, 6]",APS,pd,30,10,10,0.9500000000000001,10000,72.0456225872,-2.024268054
0,45,37.6295427951,"[7, 3, 2, 1, 9, 9, 5, 0, 0, 6]",APS,pd,30,10,10,0.9500000000000001,10000,89.0960109234,1.1295427950999999
0,60,37.6296807741,"[7, 3, 2, 1, 9, 9, 5, 0, 0, 6]",APS,pd,30,10,10,0.9500000000000001,10000,100.581069231,1.1296807741000001
0,75,37.6294859526,"[7, 3, 2, 1, 9, 9, 5, 0, 0, 6]",APS,pd,30,10,10,0.9500000000000001,10000,111.2589938641,1.1294859526
0,90,37.6289516783,"[7, 3, 2, 1, 9, 9, 5, 0, 0, 6]",APS,pd,30,10,10,0.9500000000000001,10000,131.9036705494,1.1289516783
0,105,37.6294295758,"[7, 3, 2, 1, 9, 9, 5, 0, 0, 6]",APS,pd,30,10,10,0.9500000000000001,10000,145.6532993317,1.1294295758
0,120,37.6291821082,"[7, 3, 2, 1, 9, 9, 5, 0, 0, 6]",APS,pd,30,10,10,0.9500000000000001,10000,161.2681787014,1.1291821082
0,135,37.6292479248,"[7, 3, 2, 1, 9, 9, 5, 0, 0, 6]",APS,pd,30,10,10,0.9500000000000001,10000,173.5650925636,1.1292479248
0,150,37.6292313869,"[7, 3, 2, 1, 9, 9, 5, 0, 0, 6]",APS,pd,30,10,10,0.9500000000000001,10000,191.0171132088,1.1292313869
0,165,37.6291439113,"[7, 3, 2, 1, 9, 9, 5, 0, 0, 6]",APS,pd,30,10,10,0.9500000000000001,10000,201.2102656364,1.1291439113
0,180,37.628993701,"[7, 3, 2, 1, 9, 9, 5, 0, 0, 6]",APS,pd,30,10,10,0.9500000000000001,10000,218.1545059681,1.128993701
0,195,37.6293503762,"[7, 3, 2, 1, 9, 9, 5, 0, 0, 6]",APS,pd,30,10,10,0.9500000000000001,10000,235.8543994427,1.1293503762000001
0,210,37.6296261866,"[7, 3, 2, 1, 9, 9, 5, 0, 0, 6]",APS,pd,30,10,10,0.9500000000000001,10000,258.6125860214,1.1296261866
0,225,37.6288422,"[7, 3, 2, 1, 9, 9, 5, 0, 0, 6]",APS,pd,30,10,10,0.9500000000000001,10000,278.8649511337,1.1288422
0,240,37.6297885851,"[7, 3, 2, 1, 9, 9, 5, 0, 0, 6]",APS,pd,30,10,10,0.9500000000000001,10000,276.9370918274,1.1297885851
0,255,37.6291880936,"[7, 3, 2, 1, 9, 9, 5, 0, 0, 6]",APS,pd,30,10,10,0.9500000000000001,10000,294.5518891811,1.1291880936
0,270,37.6293498626,"[7, 3, 2, 1, 9, 9, 5, 0, 0, 6]",APS,pd,30,10,10,0.9500000000000001,10000,320.7718639374,1.1293498626
0,285,37.629224341,"[7, 3, 2, 1, 9, 9, 5, 0, 0, 6]",APS,pd,30,10,10,0.9500000000000001,10000,340.3079786301,1.129224341
0,300,37.6288812668,"[7, 3, 2, 1, 9, 9, 5, 0, 0, 6]",APS,pd,30,10,10,0.9500000000000001,10000,340.8475558758,1.1288812668000001
0,315,37.6292946847,"[7, 3, 2, 1, 9, 9, 5, 0, 0, 6]",APS,pd,30,10,10,0.9500000000000001,10000,354.044314146,1.1292946847
0,330,37.6293212949,"[7, 3, 2, 1, 9, 9, 5, 0, 0, 6]",APS,pd,30,10,10,0.9500000000000001,10000,376.6818835735,1.1293212949
0,345,37.6290654265,"[7, 3, 2, 1, 9, 9, 5, 0, 0, 6]",APS,pd,30,10,10,0.9500000000000001,10000,400.4411125183,1.1290654265
0,360,37.6295128995,"[7, 3, 2, 1, 9, 9, 5, 0, 0, 6]",APS,pd,30,10,10,0.9500000000000001,10000,407.4038405418,1.1295128995
0,375,37.6295989006,"[7, 3, 2, 1, 9, 9, 5, 0, 0, 6]",APS,pd,30,10,10,0.9500000000000001,10000,432.4636278152,1.1295989006
0,390,37.6292248215,"[7, 3, 2, 1, 9, 9, 5, 0, 0, 6]",APS,pd,30,10,10,0.9500000000000001,10000,432.566798687,1.1292248215
0,405,37.6289812597,"[7, 3, 2, 1, 9, 9, 5, 0, 0, 6]",APS,pd,30,10,10,0.9500000000000001,10000,453.9881906509,1.1289812597
0,420,37.628917813,"[7, 3, 2, 1, 9, 9, 5, 0, 0, 6]",APS,pd,30,10,10,0.9500000000000001,10000,462.5939781666,1.128917813
0,435,37.6288622509,"[7, 3, 2, 1, 9, 9, 5, 0, 0, 6]",APS,pd,30,10,10,0.9500000000000001,10000,486.1324996948,1.1288622509
0,450,37.6292352736,"[7, 3, 2, 1, 9, 9, 5, 0, 0, 6]",APS,pd,30,10,10,0.9500000000000001,10000,513.8197102547,1.1292352736
0,465,37.6292961742,"[7, 3, 2, 1, 9, 9, 5, 0, 0, 6]",APS,pd,30,10,10,0.9500000000000001,10000,527.3931896687,1.1292961742
