ite,time,q,z,solver,attacker,|Q|,|X|,|T|,rho,k,utility_time,scaled_eu
0,15,17.4560673659,"[18, 17, 19, 15, 19, 12, 12, 17, 19, 15, 15, 4, 16, 12, 12, 15, 18, 17, 19, 16]",APS,rep,20,20,20,0.9500000000000001,100,52.3780038357,-18.5439326341
0,30,15.7503048938,"[8, 10, 5, 18, 15, 17, 19, 16, 14, 18, 6, 2, 10, 16, 14, 17, 19, 18, 16, 12]",APS,rep,20,20,20,0.9500000000000001,100,72.4301540852,-20.2496951062
0,45,17.6169370733,"[8, 15, 17, 15, 7, 18, 18, 18, 19, 19, 16, 8, 15, 19, 2, 7, 13, 17, 8, 0]",APS,rep,20,20,20,0.9500000000000001,100,93.8463909626,-18.3830629267
0,60,16.0736608897,"[4, 18, 18, 15, 16, 3, 13, 16, 11, 19, 14, 19, 12, 2, 12, 19, 16, 10, 19, 5]",APS,rep,20,20,20,0.9500000000000001,100,92.39457798,-19.9263391103
0,75,22.6217714116,"[7, 7, 17, 18, 14, 9, 19, 18, 5, 10, 19, 0, 17, 13, 17, 15, 4, 13, 19, 5]",APS,rep,20,20,20,0.9500000000000001,100,116.7255580425,-13.3782285884
0,90,23.728728379,"[7, 13, 17, 11, 13, 3, 7, 19, 5, 19, 16, 18, 17, 13, 8, 17, 17, 9, 19, 5]",APS,rep,20,20,20,0.9500000000000001,100,151.9073030949,-12.271271621
0,105,24.8225479466,"[7, 4, 19, 8, 17, 14, 17, 15, 7, 17, 15, 8, 8, 12, 3, 17, 4, 9, 9, 5]",APS,rep,20,20,20,0.9500000000000001,100,156.5494420528,-11.1774520534
0,120,24.1231061626,"[7, 13, 19, 8, 13, 11, 9, 7, 17, 3, 17, 2, 18, 13, 12, 19, 4, 9, 13, 17]",APS,rep,20,20,20,0.9500000000000001,100,194.125800848,-11.8768938374
0,135,24.4549672426,"[7, 13, 17, 19, 16, 9, 7, 18, 16, 3, 6, 16, 8, 13, 12, 7, 2, 9, 18, 17]",APS,rep,20,20,20,0.9500000000000001,100,188.3771765232,-11.5450327574
0,150,24.3206325782,"[16, 13, 19, 8, 16, 9, 12, 18, 17, 14, 15, 11, 8, 13, 12, 2, 4, 15, 9, 9]",APS,rep,20,20,20,0.9500000000000001,100,189.8491518497,-11.6793674218
0,165,27.589888413,"[19, 18, 17, 8, 13, 9, 9, 7, 5, 5, 15, 8, 8, 3, 14, 15, 12, 9, 9, 5]",APS,rep,20,20,20,0.9500000000000001,100,240.7053878307,-8.410111587
0,180,28.6926319284,"[7, 13, 17, 8, 13, 5, 2, 7, 13, 3, 15, 8, 9, 13, 14, 12, 13, 18, 9, 5]",APS,rep,20,20,20,0.9500000000000001,100,237.9218161106,-7.3073680716
0,195,26.6145876992,"[7, 13, 17, 16, 19, 11, 2, 2, 19, 19, 15, 8, 18, 13, 12, 15, 4, 9, 9, 17]",APS,rep,20,20,20,0.9500000000000001,100,237.2756347656,-9.3854123008
0,210,29.6471804235,"[17, 11, 17, 8, 13, 9, 2, 7, 1, 3, 15, 8, 3, 13, 12, 12, 4, 10, 9, 5]",APS,rep,20,20,20,0.9500000000000001,100,286.9320414066,-6.3528195765
0,225,31.5398418408,"[7, 13, 17, 8, 13, 9, 2, 7, 5, 3, 15, 8, 7, 13, 12, 17, 14, 9, 11, 5]",APS,rep,20,20,20,0.9500000000000001,100,280.1669166088,-4.4601581592
0,240,31.6275604128,"[7, 15, 17, 8, 13, 9, 10, 7, 5, 3, 15, 8, 8, 13, 3, 2, 4, 9, 9, 5]",APS,rep,20,20,20,0.9500000000000001,100,296.602458477,-4.3724395872
0,255,32.0682804863,"[7, 13, 17, 8, 13, 9, 2, 7, 5, 3, 15, 17, 8, 13, 12, 14, 4, 9, 13, 5]",APS,rep,20,20,20,0.9500000000000001,100,336.5757553577,-3.9317195137
0,270,30.7067293537,"[7, 13, 17, 11, 13, 9, 2, 7, 5, 15, 15, 8, 8, 13, 18, 17, 4, 9, 9, 8]",APS,rep,20,20,20,0.9500000000000001,100,345.4357447624,-5.2932706463
0,285,31.7611406773,"[7, 13, 17, 8, 13, 9, 2, 7, 5, 19, 15, 8, 8, 13, 13, 17, 6, 9, 9, 5]",APS,rep,20,20,20,0.9500000000000001,100,350.9924943447,-4.2388593227
