ite,time,q,z,solver,attacker,|Q|,|X|,|T|,rho,k,utility_time,scaled_eu
0,15,16.4833600825,"[19, 10, 18, 18, 17, 19, 18, 6, 17, 19, 18, 8, 17, 13, 16, 10, 17, 12, 13, 15]",APS,rep,20,20,20,0.75,100,52.714710474,-19.5166399175
0,30,14.7712434882,"[18, 18, 18, 14, 19, 11, 19, 19, 3, 17, 14, 5, 12, 0, 14, 2, 19, 3, 17, 11]",APS,rep,20,20,20,0.75,100,66.9703271389,-21.2287565118
0,45,18.2351785341,"[9, 19, 10, 19, 13, 2, 5, 17, 5, 8, 11, 2, 8, 17, 5, 11, 1, 19, 9, 16]",APS,rep,20,20,20,0.75,100,88.1951451302,-17.7648214659
0,60,19.8804424485,"[7, 19, 17, 0, 13, 17, 1, 7, 1, 6, 19, 8, 14, 16, 2, 10, 17, 12, 12, 15]",APS,rep,20,20,20,0.75,100,101.1708841324,-16.1195575515
0,75,20.4604600692,"[14, 13, 17, 6, 14, 17, 15, 2, 3, 4, 15, 12, 18, 19, 16, 7, 4, 9, 9, 0]",APS,rep,20,20,20,0.75,100,118.2125344276,-15.5395399308
0,90,23.7789612741,"[7, 13, 18, 8, 19, 13, 2, 7, 12, 14, 15, 8, 18, 7, 14, 7, 4, 18, 9, 15]",APS,rep,20,20,20,0.75,100,125.7029411793,-12.2210387259
0,105,24.6415372717,"[7, 13, 17, 8, 19, 11, 2, 17, 4, 3, 4, 8, 8, 11, 17, 19, 19, 9, 9, 5]",APS,rep,20,20,20,0.75,100,158.8577227592,-11.3584627283
0,120,20.5717185617,"[7, 16, 12, 8, 9, 16, 6, 7, 16, 8, 15, 18, 10, 13, 5, 11, 4, 8, 19, 19]",APS,rep,20,20,20,0.75,100,159.3108079433,-15.4282814383
0,135,22.7453017222,"[15, 15, 17, 16, 13, 9, 6, 7, 6, 3, 2, 8, 8, 17, 15, 10, 4, 18, 18, 13]",APS,rep,20,20,20,0.75,100,208.5141170025,-13.2546982778
0,150,27.4728424236,"[7, 13, 17, 8, 9, 9, 2, 16, 18, 3, 13, 8, 8, 13, 12, 5, 7, 16, 9, 5]",APS,rep,20,20,20,0.75,100,222.0868473053,-8.5271575764
0,165,25.85762348,"[7, 13, 17, 8, 18, 9, 16, 7, 5, 16, 15, 10, 8, 13, 15, 17, 4, 16, 15, 18]",APS,rep,20,20,20,0.75,100,224.1892094612,-10.14237652
0,180,26.6629880527,"[19, 13, 15, 0, 13, 9, 2, 18, 17, 3, 1, 8, 8, 13, 5, 2, 4, 9, 9, 5]",APS,rep,20,20,20,0.75,100,235.8951208591,-9.3370119473
0,195,26.4134971802,"[7, 13, 17, 14, 13, 3, 6, 7, 5, 17, 15, 8, 8, 19, 12, 4, 11, 9, 15, 5]",APS,rep,20,20,20,0.75,100,233.9181742668,-9.5865028198
0,210,31.5847344194,"[7, 13, 17, 8, 13, 9, 10, 7, 18, 3, 15, 8, 8, 13, 12, 10, 4, 9, 9, 5]",APS,rep,20,20,20,0.75,100,287.9206163883,-4.4152655806
0,225,30.8946746991,"[7, 13, 17, 8, 13, 19, 2, 7, 5, 3, 15, 8, 13, 13, 2, 17, 4, 9, 9, 5]",APS,rep,20,20,20,0.75,100,274.4494428635,-5.1053253009
0,240,28.4790589245,"[15, 13, 17, 8, 13, 9, 2, 6, 5, 7, 15, 8, 13, 13, 17, 11, 4, 9, 9, 5]",APS,rep,20,20,20,0.75,100,283.5948019028,-7.5209410755
0,255,32.5484035306,"[7, 13, 17, 8, 13, 9, 2, 7, 5, 3, 15, 8, 15, 13, 12, 7, 4, 9, 9, 5]",APS,rep,20,20,20,0.75,100,360.8906157017,-3.4515964694
0,270,30.5731954866,"[7, 13, 17, 8, 13, 9, 2, 7, 5, 3, 3, 8, 8, 13, 12, 15, 4, 9, 19, 8]",APS,rep,20,20,20,0.75,100,316.5302212238,-5.4268045134000005
0,285,32.591118395,"[7, 13, 17, 8, 13, 9, 2, 7, 5, 3, 15, 8, 8, 13, 12, 10, 4, 11, 9, 5]",APS,rep,20,20,20,0.75,100,377.5863058567,-3.408881605
0,300,32.552161955,"[7, 13, 17, 8, 13, 9, 10, 7, 5, 3, 15, 8, 8, 13, 12, 15, 4, 9, 9, 5]",APS,rep,20,20,20,0.75,100,387.7204396725,-3.447838045
0,315,31.5112542983,"[7, 13, 17, 8, 13, 9, 2, 7, 5, 3, 15, 8, 9, 13, 12, 15, 4, 17, 9, 5]",APS,rep,20,20,20,0.75,100,380.162112236,-4.4887457017
0,330,31.5546822218,"[7, 13, 17, 8, 13, 9, 8, 7, 5, 3, 15, 8, 8, 13, 19, 11, 4, 9, 9, 5]",APS,rep,20,20,20,0.75,100,376.40020895,-4.4453177782
0,345,29.8616536642,"[7, 13, 17, 8, 13, 9, 2, 19, 5, 3, 17, 8, 8, 13, 2, 15, 4, 9, 14, 5]",APS,rep,20,20,20,0.75,100,400.8359899521,-6.1383463358
0,360,32.580565743,"[7, 13, 17, 8, 13, 9, 2, 7, 5, 3, 15, 8, 8, 13, 12, 15, 4, 9, 9, 13]",APS,rep,20,20,20,0.75,100,422.1326582432,-3.419434257
0,375,31.6955729534,"[7, 13, 17, 8, 14, 9, 2, 7, 5, 15, 15, 8, 8, 13, 12, 17, 4, 9, 9, 5]",APS,rep,20,20,20,0.75,100,432.5605621338,-4.3044270466
0,390,32.2722467358,"[7, 13, 17, 8, 13, 9, 2, 7, 5, 3, 15, 8, 8, 13, 16, 11, 4, 9, 9, 5]",APS,rep,20,20,20,0.75,100,495.3133676052,-3.7277532642
0,405,31.6661011892,"[7, 13, 17, 8, 13, 9, 2, 7, 5, 3, 15, 8, 11, 13, 17, 15, 4, 9, 9, 5]",APS,rep,20,20,20,0.75,100,478.1458425522,-4.3338988108
0,420,30.5572284798,"[7, 13, 17, 17, 13, 13, 2, 7, 5, 3, 15, 8, 8, 13, 19, 4, 4, 9, 9, 5]",APS,rep,20,20,20,0.75,100,474.0434894562,-5.4427715202
0,435,31.6506218999,"[7, 13, 17, 8, 13, 9, 2, 18, 5, 3, 15, 8, 8, 13, 12, 17, 4, 9, 11, 5]",APS,rep,20,20,20,0.75,100,488.4627296925,-4.3493781001
0,450,32.5851289372,"[7, 13, 17, 8, 13, 9, 2, 7, 5, 3, 17, 8, 8, 13, 12, 15, 4, 9, 9, 5]",APS,rep,20,20,20,0.75,100,527.4108808041,-3.4148710628
0,465,33.6386432578,"[7, 13, 17, 8, 13, 9, 2, 7, 5, 3, 15, 8, 8, 13, 12, 17, 4, 9, 9, 5]",APS,rep,20,20,20,0.75,100,527.3957872391,-2.3613567422
0,480,33.5485876332,"[7, 13, 17, 8, 13, 9, 2, 7, 5, 3, 15, 8, 8, 13, 12, 7, 4, 9, 9, 5]",APS,rep,20,20,20,0.75,100,546.0022478104,-2.4514123668
0,495,33.5887830403,"[7, 13, 17, 8, 13, 9, 2, 7, 5, 3, 15, 8, 8, 13, 12, 15, 4, 9, 9, 5]",APS,rep,20,20,20,0.75,100,569.5961091518,-2.4112169597
0,510,33.4325262705,"[7, 13, 17, 8, 13, 9, 2, 7, 5, 3, 15, 8, 8, 13, 12, 11, 4, 9, 9, 5]",APS,rep,20,20,20,0.75,100,550.2877511978,-2.5674737295
0,525,33.6242888714,"[7, 13, 17, 8, 13, 9, 2, 7, 5, 3, 15, 8, 8, 13, 12, 17, 4, 9, 9, 5]",APS,rep,20,20,20,0.75,100,607.582962513,-2.3757111286
0,540,33.2928372806,"[7, 13, 17, 8, 13, 9, 2, 7, 5, 3, 15, 8, 8, 13, 12, 8, 4, 9, 9, 5]",APS,rep,20,20,20,0.75,100,624.0914583206,-2.7071627194
0,555,32.8735982929,"[7, 13, 17, 8, 13, 9, 2, 7, 5, 3, 15, 8, 8, 13, 7, 17, 4, 9, 9, 5]",APS,rep,20,20,20,0.75,100,590.9607207775,-3.1264017071
0,570,32.5720637024,"[7, 13, 17, 8, 13, 9, 2, 7, 5, 3, 15, 8, 8, 13, 18, 10, 4, 9, 9, 5]",APS,rep,20,20,20,0.75,100,621.6304659843,-3.4279362976
0,585,33.3764770342,"[7, 13, 17, 8, 13, 9, 2, 7, 5, 3, 15, 8, 8, 13, 12, 5, 4, 9, 9, 5]",APS,rep,20,20,20,0.75,100,675.5868756771,-2.6235229658
0,600,33.6012211686,"[7, 13, 17, 8, 13, 9, 2, 7, 5, 3, 15, 8, 8, 13, 12, 12, 4, 9, 9, 5]",APS,rep,20,20,20,0.75,100,684.1248295307,-2.3987788314
0,615,33.4516070039,"[7, 13, 17, 8, 13, 9, 2, 7, 5, 3, 15, 8, 8, 13, 12, 11, 4, 9, 9, 5]",APS,rep,20,20,20,0.75,100,653.0524127483,-2.5483929961
0,630,33.6472426743,"[7, 13, 17, 8, 13, 9, 2, 7, 5, 3, 15, 8, 8, 13, 12, 17, 4, 9, 9, 5]",APS,rep,20,20,20,0.75,100,753.3075447083,-2.3527573257
0,645,33.5706168313,"[7, 13, 17, 8, 13, 9, 2, 7, 5, 3, 15, 8, 8, 13, 12, 7, 4, 9, 9, 5]",APS,rep,20,20,20,0.75,100,706.9280569553,-2.4293831687000003
0,660,32.8564265972,"[7, 13, 17, 8, 13, 9, 2, 7, 5, 3, 15, 8, 8, 13, 12, 9, 4, 9, 9, 5]",APS,rep,20,20,20,0.75,100,713.3212862015,-3.1435734028
0,675,33.6262925019,"[7, 13, 17, 8, 13, 9, 2, 7, 5, 3, 15, 8, 8, 13, 12, 12, 4, 9, 9, 5]",APS,rep,20,20,20,0.75,100,759.9173166752,-2.3737074981
0,690,33.6288775411,"[7, 13, 17, 8, 13, 9, 2, 7, 5, 3, 15, 8, 8, 13, 12, 17, 4, 9, 9, 5]",APS,rep,20,20,20,0.75,100,783.2176439762,-2.3711224589
0,705,33.5915708604,"[7, 13, 17, 8, 13, 9, 2, 7, 5, 3, 15, 8, 8, 13, 12, 10, 4, 9, 9, 5]",APS,rep,20,20,20,0.75,100,759.4723520279,-2.4084291396
0,720,33.5810210034,"[7, 13, 17, 8, 13, 9, 2, 7, 5, 3, 15, 8, 8, 13, 12, 15, 4, 9, 9, 5]",APS,rep,20,20,20,0.75,100,843.4016973972,-2.4189789966
0,735,33.6101748515,"[7, 13, 17, 8, 13, 9, 2, 7, 5, 3, 15, 8, 8, 13, 12, 17, 4, 9, 9, 5]",APS,rep,20,20,20,0.75,100,774.260997057,-2.3898251485
0,750,33.6013052731,"[7, 13, 17, 8, 13, 9, 2, 7, 5, 3, 15, 8, 8, 13, 12, 12, 4, 9, 9, 5]",APS,rep,20,20,20,0.75,100,846.2448589802,-2.3986947269
0,765,33.6693405892,"[7, 13, 17, 8, 13, 9, 2, 7, 5, 3, 15, 8, 8, 13, 12, 17, 4, 9, 9, 5]",APS,rep,20,20,20,0.75,100,806.3436534405,-2.3306594108
0,780,33.6721367915,"[7, 13, 17, 8, 13, 9, 2, 7, 5, 3, 15, 8, 8, 13, 12, 12, 4, 9, 9, 5]",APS,rep,20,20,20,0.75,100,846.9771416187,-2.3278632085
0,795,33.6313491516,"[7, 13, 17, 8, 13, 9, 2, 7, 5, 3, 15, 8, 8, 13, 12, 17, 4, 9, 9, 5]",APS,rep,20,20,20,0.75,100,827.5033900738,-2.3686508484
0,810,33.5807855247,"[7, 13, 17, 8, 13, 9, 2, 7, 5, 3, 15, 8, 8, 13, 12, 10, 4, 9, 9, 5]",APS,rep,20,20,20,0.75,100,872.3926799297,-2.4192144753
0,825,33.5858260925,"[7, 13, 17, 8, 13, 9, 2, 7, 5, 3, 15, 8, 8, 13, 12, 15, 4, 9, 9, 5]",APS,rep,20,20,20,0.75,100,868.1099298,-2.4141739075
0,840,33.55522362,"[7, 13, 17, 8, 13, 9, 2, 7, 5, 3, 15, 8, 8, 13, 12, 15, 4, 9, 9, 5]",APS,rep,20,20,20,0.75,100,890.66660285,-2.44477638
0,855,33.5435672086,"[7, 13, 17, 8, 13, 9, 2, 7, 5, 3, 15, 8, 8, 13, 12, 10, 4, 9, 9, 5]",APS,rep,20,20,20,0.75,100,959.1291024685,-2.4564327914
0,870,33.6570708327,"[7, 13, 17, 8, 13, 9, 2, 7, 5, 3, 15, 8, 8, 13, 12, 17, 4, 9, 9, 5]",APS,rep,20,20,20,0.75,100,964.1949756145,-2.3429291673
0,885,33.5916809279,"[7, 13, 17, 8, 13, 9, 2, 7, 5, 3, 15, 8, 8, 13, 12, 12, 4, 9, 9, 5]",APS,rep,20,20,20,0.75,100,955.4565503597,-2.4083190721
0,900,33.6115824022,"[7, 13, 17, 8, 13, 9, 2, 7, 5, 3, 15, 8, 8, 13, 12, 17, 4, 9, 9, 5]",APS,rep,20,20,20,0.75,100,974.0043497086,-2.3884175978
0,915,33.6762803824,"[7, 13, 17, 8, 13, 9, 2, 7, 5, 3, 15, 8, 8, 13, 12, 17, 4, 9, 9, 5]",APS,rep,20,20,20,0.75,100,990.9028675556,-2.3237196176
0,930,33.4169468166,"[7, 13, 17, 8, 13, 9, 2, 7, 5, 3, 15, 8, 8, 13, 12, 5, 4, 9, 9, 5]",APS,rep,20,20,20,0.75,100,1055.3405323029,-2.5830531834
0,945,32.8790570035,"[7, 13, 17, 8, 13, 9, 2, 7, 5, 3, 15, 8, 8, 13, 12, 9, 4, 9, 9, 5]",APS,rep,20,20,20,0.75,100,1023.4265720844,-3.1209429965
