ite,time,q,scaled_eu,z,solver,attacker,|Q|,|X|,|T|,rho,k,utility_time,RS_iters,mcts_iters,sa_iters,eps,lr
0,15,30.284491290023144,-6.215508709976857,[ 6 23 27 16 12 13 27 14  1 23],MCTS,pd,10,30,10,0.95,10000,191.9327397346497,5000,100,-1,0.05,0.005
0,30,30.284491290023144,-6.215508709976857,[ 6 20 11 22 14 18 17 14 24  4],MCTS,pd,10,30,10,0.95,10000,143.57662034034732,5000,100,-1,0.05,0.005
0,45,31.239207528936767,-5.260792471063226,[ 1  3 11  9 16 24 28  2  0 11],MCTS,pd,10,30,10,0.95,10000,147.22331118583682,5000,100,-1,0.05,0.005
0,60,31.239207528936767,-5.260792471063226,[ 1  3 11  9 16 24 28  2  0 11],MCTS,pd,10,30,10,0.95,10000,145.21109461784363,5000,100,-1,0.05,0.005
0,75,31.239207528936767,-5.260792471063226,[ 1  3 11  9 16 24 28  2  0 11],MCTS,pd,10,30,10,0.95,10000,145.32729530334473,5000,100,-1,0.05,0.005
0,90,32.741420419122356,-3.7585795808776368,[29 21  6 20  1 22 14 28  4 23],MCTS,pd,10,30,10,0.95,10000,144.3108367919922,5000,100,-1,0.05,0.005
0,105,35.121071926951245,-1.3789280730487548,[ 4  9  9 20 26 16 23 28  4  4],MCTS,pd,10,30,10,0.95,10000,144.87797880172732,5000,100,-1,0.05,0.005
0,120,35.501027853859895,-0.9989721461400975,[ 4  9 27  9  6 24 14 22  4  9],MCTS,pd,10,30,10,0.95,10000,149.54531383514401,5000,100,-1,0.05,0.005
0,135,35.501027853859895,-0.9989721461400975,[ 4  9  4 11 13 10  5  4  4 23],MCTS,pd,10,30,10,0.95,10000,147.80173230171204,5000,100,-1,0.05,0.005
0,150,36.72644444211339,0.2264444421133902,[ 4  9 22 20 27 24 14 22  4  4],MCTS,pd,10,30,10,0.95,10000,144.0582869052887,5000,100,-1,0.05,0.005
0,165,37.086599169052725,0.5865991690527252,[ 4  9 23 20  1 24 14 14 11  4],MCTS,pd,10,30,10,0.95,10000,144.63811063766482,5000,100,-1,0.05,0.005
0,180,37.870981033715076,1.3709810337150756,[ 4  9  9 20 24 24 14 14 11  4],MCTS,pd,10,30,10,0.95,10000,144.83362102508542,5000,100,-1,0.05,0.005
0,195,37.870981033715076,1.3709810337150756,[ 4  9  9 20 24 24 14 14 11  4],MCTS,pd,10,30,10,0.95,10000,146.88366556167603,5000,100,-1,0.05,0.005
0,210,37.870981033715076,1.3709810337150756,[ 4  9  9 20 24 24 14 14 11  4],MCTS,pd,10,30,10,0.95,10000,144.2904303073883,5000,100,-1,0.05,0.005
0,225,37.870981033715076,1.3709810337150756,[ 4  9  9 20 24 24 14 14 11  4],MCTS,pd,10,30,10,0.95,10000,144.93401575088498,5000,100,-1,0.05,0.005
0,240,38.379209775882494,1.8792097758824935,[ 4  9 20 19  1 17  4  4 11  4],MCTS,pd,10,30,10,0.95,10000,142.56262755393982,5000,100,-1,0.05,0.005
0,255,38.379209775882494,1.8792097758824935,[ 4  9 20 19  1 17  4  4 11  4],MCTS,pd,10,30,10,0.95,10000,144.12096047401428,5000,100,-1,0.05,0.005
0,270,38.379209775882494,1.8792097758824935,[ 4  9 20 19  1 17  4  4 11  4],MCTS,pd,10,30,10,0.95,10000,142.9902856349945,5000,100,-1,0.05,0.005
0,285,38.429940345648276,1.9299403456482764,[ 4  4 23 19  4 24 19  4 11  4],MCTS,pd,10,30,10,0.95,10000,146.30730175971985,5000,100,-1,0.05,0.005
0,300,38.51070728964177,2.010707289641772,[ 4  9 22 19  4 24 19  4 11  4],MCTS,pd,10,30,10,0.95,10000,147.74781680107114,5000,100,-1,0.05,0.005
0,315,38.51070728964177,2.010707289641772,[ 4  9 22 19  4 24 19  4 11  4],MCTS,pd,10,30,10,0.95,10000,144.64154648780826,5000,100,-1,0.05,0.005
0,330,39.10054499405664,2.6005449940566407,[ 4  9  4 19  4 24  4  4 17  4],MCTS,pd,10,30,10,0.95,10000,147.01815223693848,5000,100,-1,0.05,0.005
0,345,39.10054499405664,2.6005449940566407,[ 4  9  4 19  4 24  4  4 17  4],MCTS,pd,10,30,10,0.95,10000,146.7604501247406,5000,100,-1,0.05,0.005
0,360,39.47442054005146,2.9744205400514616,[ 4  9  4 19 24 24  4  4 28  4],MCTS,pd,10,30,10,0.95,10000,141.42562651634216,5000,100,-1,0.05,0.005
0,375,39.47442054005146,2.9744205400514616,[14  4  4 16 24 11 14  4 11 22],MCTS,pd,10,30,10,0.95,10000,143.9340298175812,5000,100,-1,0.05,0.005
0,390,39.50761863887778,3.00761863887778,[ 4  9 20 20 24 24 14  4 11  4],MCTS,pd,10,30,10,0.95,10000,145.2807846069336,5000,100,-1,0.05,0.005
0,405,39.94338073379008,3.443380733790079,[ 4  9 20 19  4 24 14  4 11  4],MCTS,pd,10,30,10,0.95,10000,148.356192111969,5000,100,-1,0.05,0.005
0,420,39.99903331879785,3.4990333187978564,[ 4  9 20 19 14 24 14  4 11  4],MCTS,pd,10,30,10,0.95,10000,146.17115187644958,5000,100,-1,0.05,0.005
0,435,39.99903331879785,3.4990333187978564,[ 4  9 20 19 14 24 14  4 11  4],MCTS,pd,10,30,10,0.95,10000,145.34879875183103,5000,100,-1,0.05,0.005
0,450,39.99903331879785,3.4990333187978564,[ 4  9 20 19 14 24 14  4 11  4],MCTS,pd,10,30,10,0.95,10000,147.40067601203918,5000,100,-1,0.05,0.005
