ite,time,q,z,solver,attacker,|Q|,|X|,|T|,rho,k,utility_time,scaled_eu
0,15,15.0393947201,"[13, 25, 24, 29, 6, 20, 19, 7, 15, 29]",APS,rep,10,30,10,0.9500000000000001,10000,57.3081867695,-10.9606052799
0,30,16.3237244697,"[29, 19, 27, 19, 13, 29, 26, 26, 27, 19]",APS,rep,10,30,10,0.9500000000000001,10000,123.4786336422,-9.6762755303
0,45,16.830363375,"[8, 29, 26, 19, 29, 24, 26, 7, 10, 9]",APS,rep,10,30,10,0.9500000000000001,10000,106.577028513,-9.169636625
0,60,19.0094923654,"[6, 9, 29, 9, 28, 27, 28, 4, 11, 22]",APS,rep,10,30,10,0.9500000000000001,10000,120.306268692,-6.9905076346
0,75,21.2127498499,"[6, 9, 3, 20, 14, 24, 12, 4, 11, 8]",APS,rep,10,30,10,0.9500000000000001,10000,130.0499827862,-4.7872501501
0,90,23.1217192628,"[6, 9, 3, 19, 29, 24, 2, 4, 11, 28]",APS,rep,10,30,10,0.9500000000000001,10000,149.0939536095,-2.8782807372
0,105,24.0735987278,"[6, 9, 3, 19, 12, 24, 14, 4, 11, 28]",APS,rep,10,30,10,0.9500000000000001,10000,157.4820413589,-1.9264012722000001
0,120,23.1022220994,"[6, 9, 29, 19, 14, 24, 14, 4, 11, 28]",APS,rep,10,30,10,0.9500000000000001,10000,177.4882090092,-2.8977779006
0,135,21.3610498783,"[6, 24, 3, 19, 12, 1, 19, 4, 11, 28]",APS,rep,10,30,10,0.9500000000000001,10000,275.2881200314,-4.6389501217
0,150,24.0591599142,"[6, 9, 3, 19, 13, 24, 14, 4, 11, 28]",APS,rep,10,30,10,0.9500000000000001,10000,201.177444458,-1.9408400858000001
0,165,24.1654363606,"[6, 9, 3, 19, 14, 24, 14, 4, 11, 28]",APS,rep,10,30,10,0.9500000000000001,10000,227.9647340775,-1.8345636394
0,180,22.1156370559,"[6, 25, 3, 19, 14, 24, 14, 4, 11, 15]",APS,rep,10,30,10,0.9500000000000001,10000,272.8410332203,-3.8843629441000003
0,195,22.3251176526,"[6, 9, 3, 19, 13, 0, 14, 4, 11, 27]",APS,rep,10,30,10,0.9500000000000001,10000,280.9449496269,-3.6748823474
0,210,23.3395594888,"[6, 9, 3, 19, 12, 14, 14, 4, 11, 28]",APS,rep,10,30,10,0.9500000000000001,10000,271.9583961964,-2.6604405112
0,225,22.907009005,"[6, 9, 3, 19, 20, 24, 10, 4, 11, 28]",APS,rep,10,30,10,0.9500000000000001,10000,265.7461624146,-3.092990995
0,240,24.0008083277,"[6, 9, 3, 19, 29, 24, 14, 4, 11, 28]",APS,rep,10,30,10,0.9500000000000001,10000,291.9532876015,-1.9991916723
0,255,24.1229122883,"[6, 9, 3, 19, 14, 24, 14, 4, 11, 28]",APS,rep,10,30,10,0.9500000000000001,10000,312.9565484524,-1.8770877117
0,270,24.0199018336,"[6, 9, 3, 19, 29, 24, 14, 4, 11, 28]",APS,rep,10,30,10,0.9500000000000001,10000,331.9499862194,-1.9800981664
0,285,24.0440487326,"[6, 9, 3, 19, 13, 24, 14, 4, 11, 28]",APS,rep,10,30,10,0.9500000000000001,10000,378.2595226765,-1.9559512674000001
0,300,24.0316012653,"[6, 9, 3, 19, 13, 24, 14, 4, 11, 28]",APS,rep,10,30,10,0.9500000000000001,10000,350.6546714306,-1.9683987347
0,315,24.0377376839,"[6, 9, 3, 19, 12, 24, 14, 4, 11, 28]",APS,rep,10,30,10,0.9500000000000001,10000,384.9765212536,-1.9622623161
0,330,24.0648046736,"[6, 9, 3, 19, 13, 24, 14, 4, 11, 28]",APS,rep,10,30,10,0.9500000000000001,10000,404.0078456402,-1.9351953264000001
0,345,24.0302340458,"[6, 9, 3, 19, 29, 24, 14, 4, 11, 28]",APS,rep,10,30,10,0.9500000000000001,10000,443.3302371502,-1.9697659542000001
0,360,24.0199730099,"[6, 9, 3, 19, 29, 24, 14, 4, 11, 28]",APS,rep,10,30,10,0.9500000000000001,10000,422.0034229755,-1.9800269901
0,375,23.9560094237,"[6, 9, 3, 19, 29, 24, 14, 4, 11, 28]",APS,rep,10,30,10,0.9500000000000001,10000,454.2258014679,-2.0439905763
0,390,23.9961248382,"[6, 9, 3, 19, 29, 24, 14, 4, 11, 28]",APS,rep,10,30,10,0.9500000000000001,10000,457.8394122124,-2.0038751618
0,405,24.1410346873,"[6, 9, 3, 19, 14, 24, 14, 4, 11, 28]",APS,rep,10,30,10,0.9500000000000001,10000,513.1999740601,-1.8589653127
0,420,24.0686420782,"[6, 9, 3, 19, 13, 24, 14, 4, 11, 28]",APS,rep,10,30,10,0.9500000000000001,10000,529.4122600555,-1.9313579218
0,435,24.088896626,"[6, 9, 3, 19, 13, 24, 14, 4, 11, 28]",APS,rep,10,30,10,0.9500000000000001,10000,498.4644989967,-1.911103374
0,450,24.113138494,"[6, 9, 3, 19, 14, 24, 14, 4, 11, 28]",APS,rep,10,30,10,0.9500000000000001,10000,502.4687607288,-1.886861506
0,465,24.1291211026,"[6, 9, 3, 19, 14, 24, 14, 4, 11, 28]",APS,rep,10,30,10,0.9500000000000001,10000,569.9520521164,-1.8708788974
0,480,24.0414005693,"[6, 9, 3, 19, 6, 24, 14, 4, 11, 28]",APS,rep,10,30,10,0.9500000000000001,10000,550.8187870979,-1.9585994307
0,495,24.1328055632,"[6, 9, 3, 19, 14, 24, 14, 4, 11, 28]",APS,rep,10,30,10,0.9500000000000001,10000,574.8771910667,-1.8671944368000002
0,510,24.0334507071,"[6, 9, 3, 19, 6, 24, 14, 4, 11, 28]",APS,rep,10,30,10,0.9500000000000001,10000,594.0528087616,-1.9665492929
0,525,24.0345725503,"[6, 9, 3, 19, 13, 24, 14, 4, 11, 28]",APS,rep,10,30,10,0.9500000000000001,10000,591.2141704559,-1.9654274497
0,540,24.1524899318,"[6, 9, 3, 19, 14, 24, 14, 4, 11, 28]",APS,rep,10,30,10,0.9500000000000001,10000,606.3152225018,-1.8475100682
0,555,24.1495050438,"[6, 9, 3, 19, 14, 24, 14, 4, 11, 28]",APS,rep,10,30,10,0.9500000000000001,10000,644.1440646648,-1.8504949562
0,570,24.0403999269,"[6, 9, 3, 19, 29, 24, 14, 4, 11, 28]",APS,rep,10,30,10,0.9500000000000001,10000,642.9231767654,-1.9596000731
0,585,23.9863567526,"[6, 9, 3, 19, 29, 24, 14, 4, 11, 28]",APS,rep,10,30,10,0.9500000000000001,10000,669.7541348934,-2.0136432474
0,600,24.0721218197,"[6, 9, 3, 19, 12, 24, 14, 4, 11, 28]",APS,rep,10,30,10,0.9500000000000001,10000,691.2188725471,-1.9278781803
0,615,24.0745795969,"[6, 9, 3, 19, 13, 24, 14, 4, 11, 28]",APS,rep,10,30,10,0.9500000000000001,10000,718.7057905197,-1.9254204031
0,630,24.100319736,"[6, 9, 3, 19, 14, 24, 14, 4, 11, 28]",APS,rep,10,30,10,0.9500000000000001,10000,725.8450214863,-1.8996802640000001
0,645,24.0609063437,"[6, 9, 3, 19, 6, 24, 14, 4, 11, 28]",APS,rep,10,30,10,0.9500000000000001,10000,721.8759315014,-1.9390936563
0,660,24.0454654898,"[6, 9, 3, 19, 12, 24, 14, 4, 11, 28]",APS,rep,10,30,10,0.9500000000000001,10000,746.6793735027,-1.9545345102
0,675,23.9387174993,"[6, 9, 3, 19, 20, 24, 14, 4, 11, 28]",APS,rep,10,30,10,0.9500000000000001,10000,749.7847313881,-2.0612825007
