ite,time,q,z,solver,attacker,|Q|,|X|,|T|,rho,k,utility_time,scaled_eu
0,15,11.1164516787,"[9, 20, 25, 23, 11, 14, 29, 26, 22, 29]",APS,dd,10,30,10,0.9500000000000001,10000,132.1449136734,0.1164516787
0,30,13.8691143446,"[23, 12, 3, 19, 11, 20, 21, 26, 10, 25]",APS,dd,10,30,10,0.9500000000000001,10000,92.2298476696,2.8691143446
0,45,5.7478371684,"[15, 3, 24, 18, 27, 1, 24, 26, 24, 23]",APS,dd,10,30,10,0.9500000000000001,10000,231.5637149811,-5.2521628316
0,60,15.1324474816,"[28, 7, 0, 19, 11, 5, 14, 4, 1, 26]",APS,dd,10,30,10,0.9500000000000001,10000,120.4125490189,4.1324474816
0,75,16.7175662034,"[6, 9, 26, 4, 11, 27, 14, 27, 29, 28]",APS,dd,10,30,10,0.9500000000000001,10000,135.5715370178,5.7175662034
0,90,15.6498313706,"[6, 9, 23, 1, 11, 1, 24, 28, 24, 23]",APS,dd,10,30,10,0.9500000000000001,10000,176.3292815685,4.6498313706
0,105,14.6130069722,"[26, 26, 7, 26, 11, 20, 14, 4, 27, 28]",APS,dd,10,30,10,0.9500000000000001,10000,211.5276122093,3.6130069722
0,120,13.1998848469,"[26, 21, 3, 4, 11, 23, 18, 22, 17, 29]",APS,dd,10,30,10,0.9500000000000001,10000,175.1912214756,2.1998848469
0,135,13.7474701938,"[26, 19, 19, 28, 11, 20, 26, 0, 11, 28]",APS,dd,10,30,10,0.9500000000000001,10000,186.6480209827,2.7474701938
0,150,19.0141432386,"[6, 9, 3, 19, 11, 27, 18, 4, 11, 28]",APS,dd,10,30,10,0.9500000000000001,10000,316.8147733212,8.0141432386
0,165,17.7472952346,"[6, 9, 28, 19, 11, 19, 14, 26, 11, 28]",APS,dd,10,30,10,0.9500000000000001,10000,236.8585689068,6.7472952346
0,180,16.1202949541,"[6, 9, 3, 19, 11, 27, 7, 27, 17, 0]",APS,dd,10,30,10,0.9500000000000001,10000,322.2679393291,5.1202949541
0,195,19.7440652915,"[6, 9, 3, 19, 11, 10, 14, 4, 11, 28]",APS,dd,10,30,10,0.9500000000000001,10000,288.1566698551,8.7440652915
