nhd,att_str,solver,comb_num,w1,w2,seq,k,solver_1
0.9300000000000002,pd,SA,1,2.55,1,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],10000,SA
0.9799000000000001,pd,APS,1,2.55,1,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],10000,APS_A
0.9397666666666669,pd,APS,1,2.55,1,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],10000,APS_B
0.9617666666666668,pd,MCTS,1,2.55,1,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],10000,MCTS
0.9718666666666668,pd,RME,1,2.55,1,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],10000,RME
