nhd,att_str,solver,comb_num,w1,w2,seq,k,solver_1
0.9000000000000002,pd,SA,4,2.55,1,[0 0 0 0 0 0 0 0 0 0],10000,SA
0.9000000000000002,pd,APS,4,2.55,1,[0 0 0 0 0 0 0 0 0 0],10000,APS_A
0.9000000000000002,pd,APS,4,2.55,1,[0 0 0 0 0 0 0 0 0 0],10000,APS_B
0.9214000000000001,pd,MCTS,4,2.55,1,[0 0 0 0 0 0 0 0 0 0],10000,MCTS
0.9227000000000003,pd,RME,4,2.55,1,[0 0 0 0 0 0 0 0 0 0],10000,RME
