ite,time,q,z,solver,attacker,|Q|,|X|,|T|,rho,k,utility_time,scaled_eu
0,15,21.224090639,"[17, 16, 15, 6, 2, 18, 15, 12, 10, 19, 18, 16, 3, 17, 17, 16, 8, 18, 12, 17]",APS,att,20,20,20,0.75,100,52.7498655319,-19.775909361
0,30,21.9403212842,"[18, 11, 18, 17, 17, 19, 17, 18, 19, 15, 0, 19, 19, 17, 19, 18, 16, 19, 19, 18]",APS,att,20,20,20,0.75,100,69.9190533161,-19.0596787158
0,45,23.1963942532,"[18, 19, 17, 18, 15, 18, 2, 15, 18, 18, 8, 18, 13, 19, 16, 17, 3, 18, 4, 17]",APS,att,20,20,20,0.75,100,88.1512744427,-17.8036057468
0,60,23.0031377694,"[15, 8, 16, 19, 14, 17, 13, 19, 2, 1, 15, 19, 17, 15, 19, 18, 4, 13, 18, 14]",APS,att,20,20,20,0.75,100,93.5247399807,-17.9968622306
0,75,26.3183191398,"[11, 6, 19, 8, 18, 17, 19, 18, 14, 18, 9, 8, 8, 1, 17, 13, 1, 2, 9, 9]",APS,att,20,20,20,0.75,100,124.0807666779,-14.6816808602
0,90,24.6381781756,"[11, 13, 19, 16, 18, 9, 18, 8, 5, 10, 18, 0, 11, 19, 19, 12, 13, 10, 10, 14]",APS,att,20,20,20,0.75,100,154.0716266632,-16.3618218244
0,105,28.3046328118,"[17, 13, 17, 10, 17, 16, 1, 11, 3, 18, 6, 4, 17, 13, 17, 9, 9, 9, 9, 13]",APS,att,20,20,20,0.75,100,160.0596704483,-12.6953671882
0,120,30.2979594558,"[7, 10, 17, 9, 5, 10, 8, 15, 4, 5, 15, 10, 8, 13, 12, 5, 9, 16, 11, 5]",APS,att,20,20,20,0.75,100,181.6561734676,-10.7020405442
0,135,27.6889518501,"[17, 12, 9, 18, 13, 9, 3, 4, 0, 3, 15, 14, 12, 8, 2, 11, 7, 19, 9, 16]",APS,att,20,20,20,0.75,100,197.9347009659,-13.3110481499
0,150,31.1364857508,"[9, 13, 2, 8, 13, 9, 1, 7, 16, 4, 15, 18, 8, 19, 5, 5, 9, 8, 9, 6]",APS,att,20,20,20,0.75,100,200.0011925697,-9.8635142492
0,165,32.5662288967,"[5, 5, 18, 15, 11, 9, 17, 16, 5, 3, 15, 8, 19, 13, 12, 17, 9, 9, 9, 14]",APS,att,20,20,20,0.75,100,229.9892823696,-8.4337711033
0,180,35.4348384157,"[7, 13, 17, 8, 13, 8, 19, 7, 5, 3, 14, 17, 17, 13, 3, 11, 9, 9, 9, 5]",APS,att,20,20,20,0.75,100,245.9859216213,-5.5651615843
0,195,29.1872287727,"[17, 8, 17, 9, 5, 18, 4, 17, 5, 3, 18, 13, 2, 4, 12, 11, 9, 16, 9, 1]",APS,att,20,20,20,0.75,100,242.3009097576,-11.8127712273
