ite,time,q,scaled_eu,z,solver,attacker,|Q|,|X|,|T|,rho,k,utility_time,RS_iters,mcts_iters,sa_iters,eps,lr
0,15,17.478031406302946,-18.52196859369705,[ 9  4  6  3 10  8  1 13 13  9 15 14 13 11 12 10  4 12  0 16],MCTS,rep,20,20,20,0.75,100,155.80025434494019,5000,10,-1,0.05,0.005
0,30,20.15223150197528,-15.847768498024724,[12  8  8  3 13 16  1  3  5 19 15  8 18 12 12 16  3  9 12 10],MCTS,rep,20,20,20,0.75,100,160.88058161735538,5000,10,-1,0.05,0.005
0,45,21.47920062387368,-14.520799376126316,[19 14  2  8 10 10 19  7 19  3 15  8 19 15 12  7  4 19  0  6],MCTS,rep,20,20,20,0.75,100,167.21619367599487,5000,10,-1,0.05,0.005
0,60,21.48230831701668,-14.517691682983315,[12 13  1  8 13  9  7  6  5 14  6  8  0 16 12  1  4 15  3  6],MCTS,rep,20,20,20,0.75,100,164.32795763015747,5000,10,-1,0.05,0.005
0,75,25.795380388927317,-10.204619611072687,[ 7 13 17  8  2  2  2  4  5  3 15  8 16 12 12  9  4 13  9  6],MCTS,rep,20,20,20,0.75,100,187.58385610580444,5000,10,-1,0.05,0.005
0,90,25.795380388927317,-10.204619611072687,[ 7 13 17  8  2  2  2  4  5  3 15  8 16 12 12  9  4 13  9  6],MCTS,rep,20,20,20,0.75,100,187.13732671737668,5000,10,-1,0.05,0.005
0,105,26.540204201064263,-9.45979579893574,[18 13 17  9 15  9  2  7  2  3 15  8  5 13  6  5  4  9  9  3],MCTS,rep,20,20,20,0.75,100,184.52104353904724,5000,10,-1,0.05,0.005
0,120,26.98745600640139,-9.012543993598614,[ 7 13  1  8 13  9  2 17 12  9 15  8 18 13  3  7  4  9  9 14],MCTS,rep,20,20,20,0.75,100,177.60652470588684,5000,10,-1,0.05,0.005
0,135,26.98745600640139,-9.012543993598614,[ 7 13  1  8 13  9  2 17 12  9 15  8 18 13  3  7  4  9  9 14],MCTS,rep,20,20,20,0.75,100,165.94210481643674,5000,10,-1,0.05,0.005
0,150,26.98745600640139,-9.012543993598614,[ 7 13  1  8 13  9  2 17 12  9 15  8 18 13  3  7  4  9  9 14],MCTS,rep,20,20,20,0.75,100,182.27445483207703,5000,10,-1,0.05,0.005
0,165,26.98745600640139,-9.012543993598614,[ 7 13  1  8 13  9  2 17 12  9 15  8 18 13  3  7  4  9  9 14],MCTS,rep,20,20,20,0.75,100,171.2062132358551,5000,10,-1,0.05,0.005
0,180,26.98745600640139,-9.012543993598614,[ 7 13  1  8 13  9  2 17 12  9 15  8 18 13  3  7  4  9  9 14],MCTS,rep,20,20,20,0.75,100,182.5213360786438,5000,10,-1,0.05,0.005
0,195,26.98745600640139,-9.012543993598614,[ 7 13  1  8 13  9  2 17 12  9 15  8 18 13  3  7  4  9  9 14],MCTS,rep,20,20,20,0.75,100,174.10249161720276,5000,10,-1,0.05,0.005
0,210,26.98745600640139,-9.012543993598614,[ 7 13  1  8 13  9  2 17 12  9 15  8 18 13  3  7  4  9  9 14],MCTS,rep,20,20,20,0.75,100,161.8031671047211,5000,10,-1,0.05,0.005
0,225,26.98745600640139,-9.012543993598614,[ 7 13  1  8 13  9  2 17 12  9 15  8 18 13  3  7  4  9  9 14],MCTS,rep,20,20,20,0.75,100,167.96980452537537,5000,10,-1,0.05,0.005
0,240,26.98745600640139,-9.012543993598614,[ 7 13  1  8 13  9  2 17 12  9 15  8 18 13  3  7  4  9  9 14],MCTS,rep,20,20,20,0.75,100,172.9259614944458,5000,10,-1,0.05,0.005
0,255,26.98745600640139,-9.012543993598614,[ 7 13  1  8 13  9  2 17 12  9 15  8 18 13  3  7  4  9  9 14],MCTS,rep,20,20,20,0.75,100,162.96872210502625,5000,10,-1,0.05,0.005
0,270,27.44489425716362,-8.555105742836378,[ 7 13 17  8 13  8 15  7  5  3  4  8  8  4 15 16  4  9  9  0],MCTS,rep,20,20,20,0.75,100,166.4581997394562,5000,10,-1,0.05,0.005
0,285,27.44489425716362,-8.555105742836378,[ 7 13 17  8 13  8 15  7  5  3  4  8  8  4 15 16  4  9  9  0],MCTS,rep,20,20,20,0.75,100,163.30087423324585,5000,10,-1,0.05,0.005
0,300,27.44489425716362,-8.555105742836378,[ 7 13 17  8 13  8 15  7  5  3  4  8  8  4 15 16  4  9  9  0],MCTS,rep,20,20,20,0.75,100,157.3745491504669,5000,10,-1,0.05,0.005
0,315,27.44489425716362,-8.555105742836378,[ 7 13 17  8 13  8 15  7  5  3  4  8  8  4 15 16  4  9  9  0],MCTS,rep,20,20,20,0.75,100,159.1157941818237,5000,10,-1,0.05,0.005
0,330,27.44489425716362,-8.555105742836378,[ 7 13 17  8 13  8 15  7  5  3  4  8  8  4 15 16  4  9  9  0],MCTS,rep,20,20,20,0.75,100,171.06399989128113,5000,10,-1,0.05,0.005
0,345,27.44489425716362,-8.555105742836378,[ 7 13 17  8 13  8 15  7  5  3  4  8  8  4 15 16  4  9  9  0],MCTS,rep,20,20,20,0.75,100,166.4679946899414,5000,10,-1,0.05,0.005
0,360,27.44489425716362,-8.555105742836378,[ 7 13 17  8 13  8 15  7  5  3  4  8  8  4 15 16  4  9  9  0],MCTS,rep,20,20,20,0.75,100,182.95988011360168,5000,10,-1,0.05,0.005
0,375,27.44489425716362,-8.555105742836378,[ 7 13 17  8 13  8 15  7  5  3  4  8  8  4 15 16  4  9  9  0],MCTS,rep,20,20,20,0.75,100,160.28586339950564,5000,10,-1,0.05,0.005
0,390,27.44489425716362,-8.555105742836378,[ 7 13 17  8 13  8 15  7  5  3  4  8  8  4 15 16  4  9  9  0],MCTS,rep,20,20,20,0.75,100,174.78524708747864,5000,10,-1,0.05,0.005
0,405,27.44489425716362,-8.555105742836378,[ 9 13 17 18  4  1 17 10 10  5 15  8  8 15  8  6  4 18  9 19],MCTS,rep,20,20,20,0.75,100,173.33396077156067,5000,10,-1,0.05,0.005
0,420,27.44489425716362,-8.555105742836378,[ 9 13 17 18  4  1 17 10 10  5 15  8  8 15  8  6  4 18  9 19],MCTS,rep,20,20,20,0.75,100,152.36618447303772,5000,10,-1,0.05,0.005
