ite,time,q,z,solver,attacker,|Q|,|X|,|T|,rho,k,utility_time,scaled_eu
0,15,26.2058587969,"[7, 13, 17, 8, 13, 9, 2, 7, 5, 3, 15, 8, 8, 13, 12, 12, 4, 9, 9, 5]",APS,dd,20,20,20,0.9500000000000001,10000,976.5996198654,5.2058587969
0,30,26.2325068873,"[7, 13, 17, 8, 13, 9, 2, 7, 5, 3, 15, 8, 8, 13, 12, 12, 4, 9, 9, 5]",APS,dd,20,20,20,0.9500000000000001,10000,965.6191408634,5.2325068873
0,45,26.1886181033,"[7, 13, 17, 8, 13, 9, 2, 7, 5, 3, 15, 8, 8, 13, 12, 12, 4, 9, 9, 5]",APS,dd,20,20,20,0.9500000000000001,10000,954.214612484,5.1886181033
0,60,26.2321257021,"[7, 13, 17, 8, 13, 9, 2, 7, 5, 3, 15, 8, 8, 13, 12, 12, 4, 9, 9, 5]",APS,dd,20,20,20,0.9500000000000001,10000,955.2949662209,5.2321257021
0,75,26.0258444487,"[7, 13, 17, 8, 13, 9, 2, 7, 5, 3, 15, 8, 8, 13, 3, 12, 4, 9, 9, 5]",APS,dd,20,20,20,0.9500000000000001,10000,963.651923418,5.0258444487
0,90,26.215453987,"[7, 13, 17, 8, 13, 9, 2, 7, 5, 3, 15, 8, 8, 13, 12, 12, 4, 9, 9, 5]",APS,dd,20,20,20,0.9500000000000001,10000,969.5715491772,5.215453987
0,105,26.2114313585,"[7, 13, 17, 8, 13, 9, 2, 7, 5, 3, 15, 8, 8, 13, 12, 12, 4, 9, 9, 5]",APS,dd,20,20,20,0.9500000000000001,10000,950.3093414307,5.2114313585
0,120,26.2050544296,"[7, 13, 17, 8, 13, 9, 2, 7, 5, 3, 15, 8, 8, 13, 12, 12, 4, 9, 9, 5]",APS,dd,20,20,20,0.9500000000000001,10000,992.1541745663,5.2050544296
0,135,26.2266766928,"[7, 13, 17, 8, 13, 9, 2, 7, 5, 3, 15, 8, 8, 13, 12, 12, 4, 9, 9, 5]",APS,dd,20,20,20,0.9500000000000001,10000,970.5727062225,5.2266766928
0,150,26.2119069306,"[7, 13, 17, 8, 13, 9, 2, 7, 5, 3, 15, 8, 8, 13, 12, 12, 4, 9, 9, 5]",APS,dd,20,20,20,0.9500000000000001,10000,965.8995156288,5.2119069306
0,165,26.2176352399,"[7, 13, 17, 8, 13, 9, 2, 7, 5, 3, 15, 8, 8, 13, 12, 12, 4, 9, 9, 5]",APS,dd,20,20,20,0.9500000000000001,10000,948.0279552937,5.2176352399
0,180,26.2117774601,"[7, 13, 17, 8, 13, 9, 2, 7, 5, 3, 15, 8, 8, 13, 12, 12, 4, 9, 9, 5]",APS,dd,20,20,20,0.9500000000000001,10000,961.7956836224,5.2117774601
0,195,26.2291336845,"[7, 13, 17, 8, 13, 9, 2, 7, 5, 3, 15, 8, 8, 13, 12, 12, 4, 9, 9, 5]",APS,dd,20,20,20,0.9500000000000001,10000,980.2768015862,5.2291336845
0,210,26.1940567349,"[7, 13, 17, 8, 13, 9, 2, 7, 5, 3, 15, 8, 8, 13, 12, 12, 4, 9, 9, 5]",APS,dd,20,20,20,0.9500000000000001,10000,980.6366636753,5.1940567349
0,225,26.2214082178,"[7, 13, 17, 8, 13, 9, 2, 7, 5, 3, 15, 8, 8, 13, 12, 12, 4, 9, 9, 5]",APS,dd,20,20,20,0.9500000000000001,10000,972.4799468517,5.2214082178
0,240,26.2095987039,"[7, 13, 17, 8, 13, 9, 2, 7, 5, 3, 15, 8, 8, 13, 12, 12, 4, 9, 9, 5]",APS,dd,20,20,20,0.9500000000000001,10000,986.8083255291,5.2095987039
0,255,26.2024976699,"[7, 13, 17, 8, 13, 9, 2, 7, 5, 3, 15, 8, 8, 13, 12, 12, 4, 9, 9, 5]",APS,dd,20,20,20,0.9500000000000001,10000,981.8346896172,5.2024976699
0,270,26.2114214279,"[7, 13, 17, 8, 13, 9, 2, 7, 5, 3, 15, 8, 8, 13, 12, 12, 4, 9, 9, 5]",APS,dd,20,20,20,0.9500000000000001,10000,1001.704682827,5.2114214279
0,285,26.233056379,"[7, 13, 17, 8, 13, 9, 2, 7, 5, 3, 15, 8, 8, 13, 12, 12, 4, 9, 9, 5]",APS,dd,20,20,20,0.9500000000000001,10000,970.8001663685,5.233056379
0,300,26.2181000951,"[7, 13, 17, 8, 13, 9, 2, 7, 5, 3, 15, 8, 8, 13, 12, 12, 4, 9, 9, 5]",APS,dd,20,20,20,0.9500000000000001,10000,983.730328083,5.2181000951
0,315,25.8719570057,"[7, 13, 17, 8, 13, 9, 2, 7, 5, 3, 15, 8, 8, 13, 14, 12, 4, 9, 9, 5]",APS,dd,20,20,20,0.9500000000000001,10000,982.0348017216,4.8719570057
0,330,26.2123844661,"[7, 13, 17, 8, 13, 9, 2, 7, 5, 3, 15, 8, 8, 13, 12, 12, 4, 9, 9, 5]",APS,dd,20,20,20,0.9500000000000001,10000,984.3200416565,5.2123844661
0,345,26.2202689739,"[7, 13, 17, 8, 13, 9, 2, 7, 5, 3, 15, 8, 8, 13, 12, 12, 4, 9, 9, 5]",APS,dd,20,20,20,0.9500000000000001,10000,994.6016681194,5.2202689739
