ite,time,q,z,solver,attacker,|Q|,|X|,|T|,rho,k,utility_time,params_solver_dict,scaled_eu
0,180,22.6105730324,"[8, 8, 2, 8, 8, 9, 1, 6, 6, 7, 0, 0, 6, 6, 7, 7, 2, 7, 1, 4, 3, 0, 3, 4, 8, 3, 4, 9, 0, 7]",RME,rep,10,10,30,0.9500000000000001,10000,205.3781857491,"{'APS': {'cooling_schedule': array([     1,     11,     21, ..., 999971, 999981, 999991])}, 'MCTS': {'RS_iters': 5000, 'mcts_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'MCTS'}, 'SA': {'RS_iters': 5000, 'sa_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'SA'}, 'RME': {'N': 100}}",-23.3894269676
0,195,23.0868143013,"[0, 8, 4, 8, 0, 6, 5, 2, 0, 6, 5, 0, 1, 1, 3, 5, 6, 5, 6, 3, 6, 0, 8, 0, 9, 9, 7, 0, 9, 8]",RME,rep,10,10,30,0.9500000000000001,10000,220.351596117,"{'APS': {'cooling_schedule': array([     1,     11,     21, ..., 999971, 999981, 999991])}, 'MCTS': {'RS_iters': 5000, 'mcts_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'MCTS'}, 'SA': {'RS_iters': 5000, 'sa_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'SA'}, 'RME': {'N': 100}}",-22.9131856987
0,210,23.3281795407,"[8, 2, 3, 3, 4, 3, 9, 7, 9, 0, 9, 4, 5, 9, 9, 5, 2, 2, 3, 0, 8, 2, 2, 8, 6, 5, 7, 0, 3, 1]",RME,rep,10,10,30,0.9500000000000001,10000,233.8496279716,"{'APS': {'cooling_schedule': array([     1,     11,     21, ..., 999971, 999981, 999991])}, 'MCTS': {'RS_iters': 5000, 'mcts_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'MCTS'}, 'SA': {'RS_iters': 5000, 'sa_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'SA'}, 'RME': {'N': 100}}",-22.6718204593
0,225,23.4537218127,"[3, 2, 6, 4, 9, 8, 0, 4, 8, 3, 5, 0, 1, 4, 7, 6, 9, 8, 6, 2, 0, 0, 8, 6, 9, 5, 1, 6, 6, 6]",RME,rep,10,10,30,0.9500000000000001,10000,250.5717859268,"{'APS': {'cooling_schedule': array([     1,     11,     21, ..., 999971, 999981, 999991])}, 'MCTS': {'RS_iters': 5000, 'mcts_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'MCTS'}, 'SA': {'RS_iters': 5000, 'sa_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'SA'}, 'RME': {'N': 100}}",-22.5462781873
0,240,23.4379409264,"[6, 9, 1, 4, 6, 9, 0, 9, 6, 4, 3, 7, 5, 1, 7, 5, 2, 9, 8, 0, 6, 1, 6, 4, 6, 0, 5, 3, 6, 7]",RME,rep,10,10,30,0.9500000000000001,10000,265.4187176228,"{'APS': {'cooling_schedule': array([     1,     11,     21, ..., 999971, 999981, 999991])}, 'MCTS': {'RS_iters': 5000, 'mcts_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'MCTS'}, 'SA': {'RS_iters': 5000, 'sa_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'SA'}, 'RME': {'N': 100}}",-22.5620590736
0,255,25.3089703634,"[4, 5, 2, 2, 6, 8, 2, 3, 9, 2, 2, 5, 9, 2, 3, 5, 4, 2, 8, 1, 8, 1, 3, 6, 2, 1, 7, 0, 5, 7]",RME,rep,10,10,30,0.9500000000000001,10000,280.4268293381,"{'APS': {'cooling_schedule': array([     1,     11,     21, ..., 999971, 999981, 999991])}, 'MCTS': {'RS_iters': 5000, 'mcts_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'MCTS'}, 'SA': {'RS_iters': 5000, 'sa_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'SA'}, 'RME': {'N': 100}}",-20.6910296366
0,270,24.3115640924,"[7, 8, 2, 8, 6, 2, 7, 3, 7, 5, 7, 7, 2, 9, 7, 5, 5, 3, 0, 6, 0, 0, 6, 1, 8, 3, 3, 0, 5, 7]",RME,rep,10,10,30,0.9500000000000001,10000,294.0896015167,"{'APS': {'cooling_schedule': array([     1,     11,     21, ..., 999971, 999981, 999991])}, 'MCTS': {'RS_iters': 5000, 'mcts_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'MCTS'}, 'SA': {'RS_iters': 5000, 'sa_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'SA'}, 'RME': {'N': 100}}",-21.6884359076
0,285,23.3975322529,"[9, 4, 7, 4, 8, 1, 2, 2, 4, 5, 0, 0, 3, 0, 3, 7, 5, 7, 7, 2, 6, 9, 9, 6, 8, 6, 7, 0, 8, 2]",RME,rep,10,10,30,0.9500000000000001,10000,310.6090524197,"{'APS': {'cooling_schedule': array([     1,     11,     21, ..., 999971, 999981, 999991])}, 'MCTS': {'RS_iters': 5000, 'mcts_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'MCTS'}, 'SA': {'RS_iters': 5000, 'sa_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'SA'}, 'RME': {'N': 100}}",-22.6024677471
0,300,24.5471759559,"[2, 4, 2, 1, 1, 1, 0, 3, 5, 1, 0, 5, 5, 3, 7, 0, 1, 5, 8, 9, 4, 4, 2, 0, 0, 1, 0, 0, 0, 4]",RME,rep,10,10,30,0.9500000000000001,10000,325.281670332,"{'APS': {'cooling_schedule': array([     1,     11,     21, ..., 999971, 999981, 999991])}, 'MCTS': {'RS_iters': 5000, 'mcts_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'MCTS'}, 'SA': {'RS_iters': 5000, 'sa_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'SA'}, 'RME': {'N': 100}}",-21.4528240441
0,315,25.6300644177,"[7, 2, 9, 8, 6, 9, 7, 3, 8, 8, 0, 5, 3, 9, 5, 6, 5, 3, 3, 6, 4, 6, 5, 1, 9, 2, 1, 0, 6, 1]",RME,rep,10,10,30,0.9500000000000001,10000,340.0732591152,"{'APS': {'cooling_schedule': array([     1,     11,     21, ..., 999971, 999981, 999991])}, 'MCTS': {'RS_iters': 5000, 'mcts_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'MCTS'}, 'SA': {'RS_iters': 5000, 'sa_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'SA'}, 'RME': {'N': 100}}",-20.3699355823
0,330,24.3741514565,"[2, 3, 0, 6, 3, 1, 0, 0, 9, 5, 1, 7, 5, 3, 4, 6, 4, 2, 3, 5, 6, 9, 5, 4, 9, 4, 2, 0, 5, 6]",RME,rep,10,10,30,0.9500000000000001,10000,354.9627201557,"{'APS': {'cooling_schedule': array([     1,     11,     21, ..., 999971, 999981, 999991])}, 'MCTS': {'RS_iters': 5000, 'mcts_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'MCTS'}, 'SA': {'RS_iters': 5000, 'sa_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'SA'}, 'RME': {'N': 100}}",-21.6258485435
0,345,25.4768743355,"[8, 1, 1, 4, 5, 3, 6, 3, 8, 2, 7, 5, 4, 0, 9, 2, 2, 2, 5, 3, 4, 0, 8, 2, 3, 3, 7, 6, 6, 2]",RME,rep,10,10,30,0.9500000000000001,10000,370.1039209366,"{'APS': {'cooling_schedule': array([     1,     11,     21, ..., 999971, 999981, 999991])}, 'MCTS': {'RS_iters': 5000, 'mcts_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'MCTS'}, 'SA': {'RS_iters': 5000, 'sa_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'SA'}, 'RME': {'N': 100}}",-20.5231256645
0,360,23.4194180677,"[0, 0, 5, 4, 6, 7, 0, 3, 0, 5, 1, 0, 8, 0, 2, 7, 6, 1, 3, 1, 8, 0, 4, 3, 3, 6, 4, 4, 6, 4]",RME,rep,10,10,30,0.9500000000000001,10000,383.6302685738,"{'APS': {'cooling_schedule': array([     1,     11,     21, ..., 999971, 999981, 999991])}, 'MCTS': {'RS_iters': 5000, 'mcts_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'MCTS'}, 'SA': {'RS_iters': 5000, 'sa_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'SA'}, 'RME': {'N': 100}}",-22.5805819323
0,375,23.6444876164,"[5, 6, 2, 4, 1, 4, 4, 0, 6, 6, 4, 9, 5, 9, 7, 2, 4, 9, 3, 8, 9, 3, 4, 4, 9, 7, 7, 5, 0, 1]",RME,rep,10,10,30,0.9500000000000001,10000,399.9971666336,"{'APS': {'cooling_schedule': array([     1,     11,     21, ..., 999971, 999981, 999991])}, 'MCTS': {'RS_iters': 5000, 'mcts_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'MCTS'}, 'SA': {'RS_iters': 5000, 'sa_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'SA'}, 'RME': {'N': 100}}",-22.3555123836
0,390,24.5346273162,"[9, 7, 8, 9, 1, 1, 0, 8, 5, 7, 3, 8, 6, 9, 3, 8, 8, 6, 3, 3, 4, 6, 3, 1, 9, 7, 4, 4, 0, 6]",RME,rep,10,10,30,0.9500000000000001,10000,415.1274132729,"{'APS': {'cooling_schedule': array([     1,     11,     21, ..., 999971, 999981, 999991])}, 'MCTS': {'RS_iters': 5000, 'mcts_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'MCTS'}, 'SA': {'RS_iters': 5000, 'sa_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'SA'}, 'RME': {'N': 100}}",-21.4653726838
0,405,23.4776007861,"[1, 6, 2, 3, 1, 1, 0, 3, 2, 6, 4, 7, 2, 0, 8, 3, 7, 2, 0, 3, 9, 4, 4, 1, 9, 7, 6, 1, 5, 7]",RME,rep,10,10,30,0.9500000000000001,10000,430.195250988,"{'APS': {'cooling_schedule': array([     1,     11,     21, ..., 999971, 999981, 999991])}, 'MCTS': {'RS_iters': 5000, 'mcts_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'MCTS'}, 'SA': {'RS_iters': 5000, 'sa_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'SA'}, 'RME': {'N': 100}}",-22.5223992139
0,420,24.3183228782,"[7, 3, 2, 0, 9, 3, 0, 3, 8, 8, 0, 0, 5, 7, 4, 4, 2, 1, 2, 0, 5, 9, 6, 2, 9, 2, 2, 6, 5, 2]",RME,rep,10,10,30,0.9500000000000001,10000,443.9344904423,"{'APS': {'cooling_schedule': array([     1,     11,     21, ..., 999971, 999981, 999991])}, 'MCTS': {'RS_iters': 5000, 'mcts_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'MCTS'}, 'SA': {'RS_iters': 5000, 'sa_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'SA'}, 'RME': {'N': 100}}",-21.6816771218
0,435,24.4657822357,"[3, 1, 0, 6, 2, 7, 7, 9, 8, 2, 1, 2, 4, 0, 3, 5, 7, 3, 3, 3, 4, 0, 2, 8, 0, 4, 7, 0, 5, 1]",RME,rep,10,10,30,0.9500000000000001,10000,460.002938509,"{'APS': {'cooling_schedule': array([     1,     11,     21, ..., 999971, 999981, 999991])}, 'MCTS': {'RS_iters': 5000, 'mcts_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'MCTS'}, 'SA': {'RS_iters': 5000, 'sa_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'SA'}, 'RME': {'N': 100}}",-21.5342177643
0,450,24.3889844399,"[8, 2, 0, 4, 0, 8, 9, 9, 8, 5, 5, 2, 5, 7, 0, 9, 9, 2, 7, 7, 6, 0, 4, 4, 9, 8, 3, 9, 5, 6]",RME,rep,10,10,30,0.9500000000000001,10000,475.0267848969,"{'APS': {'cooling_schedule': array([     1,     11,     21, ..., 999971, 999981, 999991])}, 'MCTS': {'RS_iters': 5000, 'mcts_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'MCTS'}, 'SA': {'RS_iters': 5000, 'sa_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'SA'}, 'RME': {'N': 100}}",-21.6110155601
0,465,23.3311249832,"[3, 9, 6, 9, 6, 8, 6, 3, 1, 4, 7, 0, 3, 8, 5, 8, 2, 5, 4, 0, 3, 9, 2, 4, 3, 1, 7, 0, 5, 2]",RME,rep,10,10,30,0.9500000000000001,10000,490.0683703423,"{'APS': {'cooling_schedule': array([     1,     11,     21, ..., 999971, 999981, 999991])}, 'MCTS': {'RS_iters': 5000, 'mcts_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'MCTS'}, 'SA': {'RS_iters': 5000, 'sa_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'SA'}, 'RME': {'N': 100}}",-22.6688750168
0,480,23.3554412682,"[3, 2, 7, 7, 4, 5, 0, 1, 0, 3, 9, 8, 1, 5, 7, 5, 4, 1, 3, 5, 4, 6, 1, 9, 9, 7, 7, 0, 5, 0]",RME,rep,10,10,30,0.9500000000000001,10000,504.848449707,"{'APS': {'cooling_schedule': array([     1,     11,     21, ..., 999971, 999981, 999991])}, 'MCTS': {'RS_iters': 5000, 'mcts_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'MCTS'}, 'SA': {'RS_iters': 5000, 'sa_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'SA'}, 'RME': {'N': 100}}",-22.6445587318
0,495,23.2738695278,"[5, 2, 2, 0, 5, 1, 9, 8, 2, 8, 6, 0, 9, 9, 9, 5, 5, 2, 1, 0, 7, 0, 9, 2, 5, 0, 8, 4, 5, 0]",RME,rep,10,10,30,0.9500000000000001,10000,520.1304106712,"{'APS': {'cooling_schedule': array([     1,     11,     21, ..., 999971, 999981, 999991])}, 'MCTS': {'RS_iters': 5000, 'mcts_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'MCTS'}, 'SA': {'RS_iters': 5000, 'sa_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'SA'}, 'RME': {'N': 100}}",-22.7261304722
0,510,23.5556525685,"[7, 7, 2, 5, 7, 1, 3, 9, 1, 5, 9, 0, 0, 2, 7, 5, 2, 2, 0, 3, 1, 1, 6, 0, 0, 8, 5, 7, 0, 6]",RME,rep,10,10,30,0.9500000000000001,10000,533.5555353165,"{'APS': {'cooling_schedule': array([     1,     11,     21, ..., 999971, 999981, 999991])}, 'MCTS': {'RS_iters': 5000, 'mcts_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'MCTS'}, 'SA': {'RS_iters': 5000, 'sa_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'SA'}, 'RME': {'N': 100}}",-22.4443474315
0,525,24.5306894908,"[8, 1, 5, 1, 6, 3, 4, 1, 3, 9, 8, 4, 8, 2, 9, 5, 6, 6, 3, 1, 6, 0, 8, 1, 7, 1, 7, 0, 0, 7]",RME,rep,10,10,30,0.9500000000000001,10000,550.0544400215,"{'APS': {'cooling_schedule': array([     1,     11,     21, ..., 999971, 999981, 999991])}, 'MCTS': {'RS_iters': 5000, 'mcts_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'MCTS'}, 'SA': {'RS_iters': 5000, 'sa_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'SA'}, 'RME': {'N': 100}}",-21.4693105092
0,540,23.550857715,"[9, 3, 2, 1, 6, 2, 0, 3, 1, 2, 2, 2, 3, 3, 8, 5, 5, 2, 7, 6, 3, 4, 7, 9, 0, 1, 2, 3, 8, 7]",RME,rep,10,10,30,0.9500000000000001,10000,564.9824435711,"{'APS': {'cooling_schedule': array([     1,     11,     21, ..., 999971, 999981, 999991])}, 'MCTS': {'RS_iters': 5000, 'mcts_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'MCTS'}, 'SA': {'RS_iters': 5000, 'sa_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'SA'}, 'RME': {'N': 100}}",-22.449142285
0,555,23.472831725,"[4, 2, 2, 8, 6, 2, 0, 6, 1, 5, 0, 3, 5, 1, 9, 4, 5, 3, 5, 5, 2, 8, 6, 1, 1, 2, 2, 3, 6, 7]",RME,rep,10,10,30,0.9500000000000001,10000,580.0221045017,"{'APS': {'cooling_schedule': array([     1,     11,     21, ..., 999971, 999981, 999991])}, 'MCTS': {'RS_iters': 5000, 'mcts_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'MCTS'}, 'SA': {'RS_iters': 5000, 'sa_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'SA'}, 'RME': {'N': 100}}",-22.527168275
0,570,24.2917684018,"[3, 1, 8, 4, 1, 8, 2, 3, 0, 6, 5, 0, 2, 9, 5, 5, 4, 8, 7, 7, 0, 1, 8, 4, 0, 4, 9, 0, 5, 7]",RME,rep,10,10,30,0.9500000000000001,10000,593.8988769054,"{'APS': {'cooling_schedule': array([     1,     11,     21, ..., 999971, 999981, 999991])}, 'MCTS': {'RS_iters': 5000, 'mcts_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'MCTS'}, 'SA': {'RS_iters': 5000, 'sa_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'SA'}, 'RME': {'N': 100}}",-21.7082315982
0,585,25.6231241054,"[3, 3, 2, 9, 9, 1, 0, 1, 6, 5, 0, 0, 5, 8, 1, 1, 6, 2, 6, 7, 0, 2, 3, 4, 9, 0, 1, 1, 0, 4]",RME,rep,10,10,30,0.9500000000000001,10000,610.3155744076,"{'APS': {'cooling_schedule': array([     1,     11,     21, ..., 999971, 999981, 999991])}, 'MCTS': {'RS_iters': 5000, 'mcts_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'MCTS'}, 'SA': {'RS_iters': 5000, 'sa_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'SA'}, 'RME': {'N': 100}}",-20.3768758946
0,600,25.6427049226,"[9, 2, 1, 7, 6, 1, 0, 8, 9, 4, 7, 5, 4, 9, 2, 0, 2, 4, 0, 5, 4, 4, 1, 6, 8, 1, 1, 0, 0, 1]",RME,rep,10,10,30,0.9500000000000001,10000,624.8104019165,"{'APS': {'cooling_schedule': array([     1,     11,     21, ..., 999971, 999981, 999991])}, 'MCTS': {'RS_iters': 5000, 'mcts_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'MCTS'}, 'SA': {'RS_iters': 5000, 'sa_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'SA'}, 'RME': {'N': 100}}",-20.3572950774
0,615,23.3436058259,"[2, 7, 5, 6, 6, 0, 0, 2, 3, 5, 9, 5, 3, 9, 3, 0, 3, 1, 3, 7, 6, 0, 9, 5, 2, 6, 7, 4, 6, 9]",RME,rep,10,10,30,0.9500000000000001,10000,640.2340023518,"{'APS': {'cooling_schedule': array([     1,     11,     21, ..., 999971, 999981, 999991])}, 'MCTS': {'RS_iters': 5000, 'mcts_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'MCTS'}, 'SA': {'RS_iters': 5000, 'sa_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'SA'}, 'RME': {'N': 100}}",-22.6563941741
0,630,23.5450974925,"[7, 5, 8, 9, 7, 3, 3, 2, 8, 9, 4, 5, 5, 1, 3, 5, 8, 5, 1, 4, 4, 0, 8, 4, 3, 3, 4, 7, 0, 2]",RME,rep,10,10,30,0.9500000000000001,10000,654.8909776211,"{'APS': {'cooling_schedule': array([     1,     11,     21, ..., 999971, 999981, 999991])}, 'MCTS': {'RS_iters': 5000, 'mcts_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'MCTS'}, 'SA': {'RS_iters': 5000, 'sa_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'SA'}, 'RME': {'N': 100}}",-22.4549025075
